22732,rhode-island,1987,A-10,0.8,86.5,Mergin Sina,35,32,27.1,0.434,0.467,0.321,0.603,6.6,2.3,1.5,0.1,1.9,8.7,Tommy Penders 
22733,louisiana-tech,1987,ASC,0.71,69.7,Michael Ames,30,0,10.7,0.417,0.417,0,0.72,2.4,0.2,0.2,0.3,0.7,2.6,Tommy Joe Eagles 
22734,drexel,1987,ECC,0.643,81.3,Michael Anderson,28,0,36.5,0.468,0.488,0.38,0.745,6,7,2.9,0.6,5.2,23.9,Eddie Burke 
22735,alabama,1987,SEC,0.452,66.3,Michael Ansley,31,30,35,0.56,0.562,0,0.731,9.2,0.9,0.6,0.2,2.4,18.1,Wimp Sanderson 
22736,texas-arlington,1987,Southland,0.241,68.4,Michael Beasley,29,0,0,0.525,0.525,0,0.692,4.2,1.1,0.8,0.1,0,10.9,Jerry Stone 
22737,fairleigh-dickinson,1987,ECACM,0.767,76.7,Michael Bourke,17,0,0,0.529,0.529,0,0.45,1.7,0.7,0.3,0,0,1.6,Tom Green 
22738,st-bonaventure,1987,A-10,0.464,67.9,Michael Burnett,26,0,0,0.511,0.552,0.083,0.698,2.5,1,0.7,0.3,0,6.6,Ron DeCarli 
22739,centenary-la,1987,A-Sun,0.464,80.5,Michael Butler,4,0,0,0,0,0,0,0.5,0,0,0,0,0,Tommy Canterbury 
22740,massachusetts,1987,A-10,0.37,72,Michael Byrnes,9,0,1.6,0.286,0.333,0,0,0.4,0.1,0.1,0.1,0,0.4,Ron Gerlufsen 
22741,georgia-state,1987,A-Sun,0.321,79.8,Michael Carr,23,0,0,0.369,0.389,0.362,0.5,0.8,0.7,0.3,0,0,3,Bob Reinhart 
22742,alabama-birmingham,1987,Sun Belt,0.516,72.9,Michael Charles,28,23,32.5,0.471,0.44,0.534,0.706,3.3,4.4,2.2,0.1,2.5,18.7,Gene Bartow 
22743,mcneese-state,1987,Southland,0.241,69.3,Michael Charles,6,0,0,0.5,0.5,0,0,0.7,0,0,0,0,1,Steve Welch 
22744,georgia-tech,1987,ACC,0.688,81.7,Michael Christian,9,2,17.7,0.357,0.276,0.538,0.571,2.4,2.8,0.3,0.2,1.8,4.6,Bobby Cremins 
22745,green-bay,1987,Mid-Cont,0.667,64.5,Michael Connor,27,23,27,0.511,0.509,1,0.526,3.3,1,0.9,0.1,1.6,10,Dick Bennett 
22746,seton-hall,1987,Big East,0.629,79.1,Michael Cooper,33,0,12.7,0.551,0.557,0,0.721,2.4,0.5,0.1,0.1,0.6,4.5,P.J. Carlesimo 
22747,georgia-southern,1987,A-Sun,0.774,63.9,Michael Curry,31,0,27,0.543,0.559,0.167,0.647,5,1.4,0.6,0.2,0,6.4,Frank Kerns 
22748,mcneese-state,1987,Southland,0.241,69.3,Michael Cutright,29,0,0,0.408,0.46,0.337,0.673,3.6,2.1,1,0.3,0,14.9,Steve Welch 
22749,xavier,1987,MW Coll,0.867,94.7,Michael Davenport,29,0,0,0.365,0.373,0.308,0.6,1.4,0.3,0.2,0,0,3.2,Pete Gillen 
22750,south-carolina-state,1987,MEAC,0.552,72.9,Michael David,15,0,0,0.346,0.346,0,0.5,1.2,0,0.1,0,0,1.3,Cy Alexander 
22751,prairie-view,1987,SWAC,0.185,72.4,Michael Ervin,27,0,0,0.454,0.461,0.36,0.485,3.6,2.7,1.5,0.1,0,15.1,Jim Duplantier 
22752,towson,1987,ECC,0.467,72.6,Michael Fink,30,0,0,0.429,0.49,0.331,0.827,3.6,2.5,1.3,0,0,13.4,Terry Truax 
22753,south-carolina,1987,Metro,0.655,75.5,Michael Glover,25,0,0,0.452,0.452,0,0.7,1.6,0.3,0.2,0.1,0,1.8,George Felton 
22754,idaho-state,1987,Big Sky,0.536,70.6,Michael Green,28,0,0,0.42,0.441,0.385,0.727,1.8,1.3,0.8,0,0,7.6,Jim Boutin 
22755,davidson,1987,Southern,0.536,73.9,Michael Gynn,22,0,0,0.484,0.484,0,0.688,2.1,0.4,0.1,0,0,1.9,Bobby Hussey 
22756,chicago-state,1987,Ind,0.286,67.7,Michael Higgins,27,0,14.1,0.423,0.5,0.308,0.71,1.4,1.1,0.3,0.1,1.3,4.3,Tommy Suitts 
22757,baylor,1987,SWC,0.676,70.4,Michael Hobbs,34,0,0,0.443,0.455,0.373,0.548,3,2.3,1,0.1,0,10.9,Gene Iba 
22758,south-alabama,1987,Sun Belt,0.517,82.6,Michael Hurring,26,9,13.3,0.56,0.56,0,0.667,2,0.3,0.2,0.2,0.7,4.4,Ronnie Arrow 
22759,iowa,1987,Big Ten,0.706,93.6,Michael Ingram,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Davis 
22760,rice,1987,SWC,0.222,69.1,Michael Irving,27,0,9.1,0.486,0.462,0.5,0.75,0.8,1.1,0.2,0,0.8,2.1,Scott Thompson 
22761,colorado,1987,Big 8,0.25,69,Michael Lee,21,15,23.4,0.349,0.357,0.323,0.745,1.9,2.2,0.9,0.1,2.7,7.1,Tom Miller 
22762,montana-state,1987,Big Sky,0.633,74.9,Michael Ligons,11,0,0,0.25,0.333,0,0.667,0.9,0.1,0,0.1,0,0.5,Stu Starner 
22763,florida-international,1987,Ind,0.321,77.8,Michael Lofty,26,0,0,0.444,0.45,0.385,0.76,2.6,0.8,0.3,0.2,0,7.6,Rich Walker 
22764,morehead-state,1987,OVC,0.185,79,Michael Mason,27,23,31.4,0.458,0.49,0.328,0.791,4.6,2.7,1.6,0.6,1.6,13.6,Tommy Gaither 
22765,maryland-eastern-shore,1987,MEAC,0.259,73.9,Michael Mays,27,26,25.9,0.336,0.349,0.313,0.714,2.1,3.4,1.3,0.1,3.4,9.6,Steve Williams 
22766,nicholls-state,1987,Ind,0.357,69.2,Michael Mills,28,27,29.1,0.442,0.452,0.408,0.574,5.1,1.4,0.7,0.4,1.9,8.5,Gordon Stauffer 
22767,iowa,1987,Big Ten,0.706,93.6,Michael Morgan,27,0,8,0.521,0.521,0,0.667,1,0.2,0.3,0,0.4,2.5,Tom Davis 
22768,houston,1987,SWC,0.581,72.8,Michael New,9,0,0,0.25,0.25,0,0,0.7,0.1,0.1,0,0,0.2,Pat Foster 
22769,florida-state,1987,Metro,0.633,84.3,Michael Polite,30,0,0,0.59,0.59,0,0.714,3.8,0.2,0.3,0.1,0,6.3,Pat Kennedy 
22770,new-orleans,1987,ASC,0.656,76.9,Michael Porter,30,0,0,0.439,0.467,0.37,0.714,3.1,1.5,0.8,0.1,0,7,Art Tolis 
22771,st-johns-ny,1987,Big East,0.586,71.3,Michael Porter,29,0,0,0.542,0.558,0.316,0.781,4,3.3,1.6,0.3,0,13.1,Lou Carnesecca 
22772,charlotte,1987,Sun Belt,0.71,78.7,Michael Pulley,18,1,0,0.227,0.267,0.143,0.846,1,1.6,0.4,0,1.4,1.2,Jeff Mullins 
22773,iowa,1987,Big Ten,0.706,93.6,Michael Reaves,34,1,16.1,0.462,0.448,0.475,0.778,1.6,2.1,0.8,0,1.2,5.5,Tom Davis 
22774,louisiana-monroe,1987,Southland,0.7,75.1,Michael Saulsberry,30,27,33,0.536,0.537,0.333,0.694,7.3,1.8,1.3,0.7,2,16.5,Mike Vining 
22775,tulsa,1987,MVC,0.286,66.7,Michael Scott,16,14,30.1,0.377,0.388,0,0.667,4.3,2.5,0.9,0.3,1.9,6.3,J.D. Barnett 
22776,marquette,1987,Ind,0.357,67.6,Michael Sims,24,0,0,0.38,0.424,0.279,0.778,1.8,5,1.6,0.2,0,8.2,Bob Dukiet 
22777,brigham-young,1987,WAC,0.813,85.5,Michael Smith,32,32,33.7,0.507,0.529,0.434,0.843,7.8,3.1,0.8,0.1,3.2,21.2,Ladell Andersen 
22778,south-carolina-state,1987,MEAC,0.552,72.9,Michael Snell,16,0,0,0.25,0.231,0.333,0.4,0.4,0.4,0.1,0,0,0.7,Cy Alexander 
22779,georgia-southern,1987,A-Sun,0.774,63.9,Michael Stokes,30,0,0,0.406,0.473,0.372,0.727,2.7,4.4,1.8,0.1,0,11.6,Frank Kerns 
22780,virginia-military-institute,1987,Southern,0.433,69.3,Michael Williams,25,2,9,0.507,0.564,0.286,0.5,1.1,0.3,0.2,0.4,1,3.4,Joey Cantafio 
22781,east-tennessee-state,1987,Southern,0.483,75.4,Michael Woods,26,0,10.3,0.39,0.41,0,0.5,1,0.5,0.4,0.1,0.6,1.7,Les Robinson 
22782,montana-state,1987,Big Sky,0.633,74.9,Michael Yard,3,0,0,0.25,0.25,0,0,0.7,0.3,0.3,0,0,0.7,Stu Starner 
22783,baylor,1987,SWC,0.676,70.4,Micheal Williams,34,0,37.1,0.505,0.536,0.376,0.697,3.2,5.4,2.5,0.4,3.2,18.4,Gene Iba 
22784,niagara,1987,ECACN,0.5,73.9,Michele Pontalti,24,0,0,0.5,0.5,0,0.909,1.4,0.3,0.1,0.2,0,1.2,Andy Walker 
22785,louisville,1987,Metro,0.686,82.7,Mike Abram,35,0,0,0.512,0.543,0.077,0.613,4.7,1.9,1.2,0.2,0,7.2,Denny Crum 
22786,charleston-southern,1987,Big South,0.586,77.7,Mike Acuff,23,0,33.9,0.406,0.349,0.468,0.716,2.6,4.7,1.7,0,3.5,9.5,Gary Edwards 
22787,montana,1987,Big Sky,0.621,67.9,Mike Ahlers,22,0,9.1,0.289,0.278,0.3,0.667,1.4,0.6,0.1,0.1,0.8,1.6,Stew Morrill 
22788,hawaii,1987,WAC,0.138,67.1,Mike Among,12,0,0,0.538,0.778,0,0.4,0.9,0.3,0.4,0.1,0,1.3,Riley Wallace 
22789,wyoming,1987,WAC,0.813,78.3,Mike Amundson,11,0,0,0.421,0.471,0,0.875,1.5,0,0.2,0.2,0,2.1,Benny Dees 
22790,coastal-carolina,1987,Big South,0.607,75.6,Mike Anderson,28,15,22.5,0.587,0.587,0,0.655,5.2,0.3,0.5,0.3,1.3,8.5,Russ Bergman 
22791,central-michigan,1987,MAC,0.594,74.5,Mike Avery,16,0,0,0.286,0.357,0.214,0.75,0.4,0.6,0.3,0,0,1.6,Charlie Coles 
22792,western-illinois,1987,Mid-Cont,0.556,74.4,Mike Ayers,27,0,0,0.463,0.497,0.273,0.74,4,2.9,1.3,0.1,0,15.1,Jack Margenthaler 
22793,northern-iowa,1987,Mid-Cont,0.357,77.6,Mike Bailey,28,0,0,0.392,0.407,0.368,0.879,4.2,3.4,0.9,0,0,4.3,Eldon Miller 
22794,stetson,1987,A-Sun,0.464,75.6,Mike Barnett,11,4,16.5,0.392,0.447,0.313,0.714,2.8,1.1,1.1,0,0.5,7.5,Glenn Wilkes 
22795,oklahoma,1987,Big 8,0.897,102.9,Mike Bell,24,0,0,0.655,0.655,0,0.579,1.1,0.1,0.2,1,0,2,Billy Tubbs 
22796,montana,1987,Big Sky,0.621,67.9,Mike Boken,19,0,5.3,0.5,0.5,0,0.455,0.6,0,0.1,0.2,0.5,1.2,Stew Morrill 
22797,iowa-state,1987,Big 8,0.625,90.2,Mike Born,32,1,0,0.456,0.516,0.414,0.821,2.3,2.5,0.6,0.1,1.3,6.8,Johnny Orr 
22798,fairleigh-dickinson,1987,ECACM,0.767,76.7,Mike Bozeman,23,0,0,0.439,0.485,0.366,0.718,3.5,4.1,0.8,0.2,0,11.8,Tom Green 
22799,texas-san-antonio,1987,A-Sun,0.71,79.6,Mike Bragg,25,6,7.3,0.593,0.593,0,0.462,2,0.4,0.3,0,0.5,3.3,Ken Burmeister 
22800,canisius,1987,ECACN,0.259,69,Mike Brown,27,0,0,0.448,0.448,0,0.721,4.9,0.6,0.6,3.7,0,7.1,Marty Marbach 
22801,virginia-commonwealth,1987,Sun Belt,0.657,79.2,Mike Brown,35,1,7.3,0.306,0.306,0,0.7,1.4,0.6,0.5,0.1,0,1.2,Mike Pollio 
22802,robert-morris,1987,ECACM,0.5,69.2,Mike Brunson,27,0,0,0.438,0.431,1,0.78,1,1.5,0.5,0,0,3.6,Jarrett Durham 
22803,bucknell,1987,ECC,0.571,83.3,Mike Butts,27,26,34,0.615,0.617,0,0.748,10.7,0.8,0.6,3.4,1.6,17.5,Charles Woollum 
22804,bradley,1987,MVC,0.839,92.5,Mike Cash,8,0,1.6,0.25,0.5,0,0,0.8,0,0.1,0,0.6,0.3,Stan Albeck 
22805,radford,1987,Big South,0.533,71.8,Mike Cash,18,0,0,0.5,0.444,1,0.5,0.7,0.4,0.3,0,0,0.7,Joe Davis 
22806,morehead-state,1987,OVC,0.185,79,Mike Chaney,27,16,19.2,0.527,0.527,0,0.677,3.6,0.2,0.4,0.3,0.8,8.1,Tommy Gaither 
22807,idaho-state,1987,Big Sky,0.536,70.6,Mike Chatterton,3,0,0,0.667,0.667,0,0,0.3,0,0,0,0,1.3,Jim Boutin 
22808,hardin-simmons,1987,A-Sun,0.6,80.8,Mike Chitty,18,0,5.6,0.55,0.545,0.556,0.692,0.8,0.5,0.1,0,0.5,2,Dick Danford 
22809,towson,1987,ECC,0.467,72.6,Mike Colclough,18,0,0,0.389,0.6,0.125,0.429,0.6,0,0,0.1,0,0.9,Terry Truax 
22810,manhattan,1987,MAAC,0.233,75.1,Mike Coleman,8,0,2.6,0.167,0,0.25,0,0.4,0.1,0,0.1,0,0.4,Delle Bovi 
22811,vanderbilt,1987,SEC,0.645,78.7,Mike Collett,2,0,0,0,0,0,0,0,0,0,0,0,0,C.M. Newton 
22812,chattanooga,1987,Southern,0.606,75.5,Mike Collins,33,0,11.4,0.358,0.389,0.327,0.762,1,0.5,0.2,0.1,0.9,3.3,Mack McCarthy 
22813,boston-college,1987,Big East,0.545,75.3,Mike Corcoran,23,0,0,0.345,0.435,0,0.8,1.3,1,0.3,0,0,1.2,Jim OBrien 
22814,arkansas-little-rock,1987,A-Sun,0.774,77.9,Mike Covington,7,1,0,0.615,0.615,0,0.583,3,0.6,0.4,0,1.1,5.6,Mike Newell 
22815,pepperdine,1987,WCAC,0.567,81.9,Mike Cumberland,18,3,16.4,0.473,0.473,0,0.636,3.4,1.2,0.4,0.6,1.8,3.7,Jim Harrick 
22816,hartford,1987,ECACN,0.484,71.8,Mike Daniel,27,0,0,0.463,0.463,0,0.643,3.9,0.2,0.3,0.7,0,4.3,Jack Phelan 
22817,bucknell,1987,ECC,0.571,83.3,Mike Diver,5,0,2.4,0.667,0.6,1,0,0.2,0,0,0,0.2,1.8,Charles Woollum 
22818,california-irvine,1987,PCAA,0.533,82.4,Mike Doktorczyk,30,2,14.8,0.376,0.384,0.348,0.889,3.4,0.8,0.3,0.1,0.8,5.1,Bill Mulligan 
22819,california-santa-barbara,1987,PCAA,0.733,71.7,Mike Doyle,30,2,20.9,0.565,0.578,0.25,0.793,4.4,0.6,0.2,0.2,1.3,9.9,Jerry Pimm 
22820,manhattan,1987,MAAC,0.233,75.1,Mike Dunn,26,12,17.5,0.338,0.343,0.286,0.759,1.7,2.2,1.3,0.1,1.2,3.6,Delle Bovi 
22821,california-santa-barbara,1987,PCAA,0.733,71.7,Mike Elliott,24,0,6.9,0.423,0.44,0,0.467,0.6,0.4,0.1,0,0.5,1.2,Jerry Pimm 
22822,montana-state,1987,Big Sky,0.633,74.9,Mike Fellows,30,0,0,0.507,0.507,0,0.539,6.5,0.9,0.6,1.1,0,9.1,Stu Starner 
22823,georgia-southern,1987,A-Sun,0.774,63.9,Mike Freeman,7,0,0,1,1,0,0,0.4,0.3,0.1,0,0,0.3,Frank Kerns 
22824,fordham,1987,MAAC,0.545,69.3,Mike Gallagher,2,0,0,1,1,1,0.667,0.5,0,0,0,0,5,Nick Macarchuk 
22825,georgia,1987,SEC,0.556,73.4,Mike Ganote,2,0,0,0,0,0,1,0,0.5,0,0.5,0,1,Hugh Durham 
22826,brown,1987,Ivy,0.231,77.5,Mike Gates,25,0,0,0.37,0.37,0,0.556,1.9,0.2,0.1,0.1,0,2,Mike Cingiser 
22827,harvard,1987,Ivy,0.423,71.7,Mike Gielen,25,0,0,0.389,0.458,0.319,0.818,3.7,4.4,2.4,0,0,13,Peter Roby 
22828,rice,1987,SWC,0.222,69.1,Mike Girardi,27,4,17.3,0.403,0.432,0.365,0.6,1.7,1.8,0.4,0,0.9,5.6,Scott Thompson 
22829,ball-state,1987,MAC,0.5,63.8,Mike Giunta,27,0,0,0.319,0.353,0.231,0.483,0.9,0.7,0.3,0,0,1.7,Rick Majerus 
22830,southern-illinois,1987,MVC,0.429,83.6,Mike Goich,4,0,4.3,0,0,0,0,0.8,0.3,0,0,0.8,0,Rich Herrin 
22831,northern-illinois,1987,Ind,0.286,77.5,Mike Grabner,28,0,0,0.498,0.496,1,0.635,6.4,1.3,0.6,0.6,0,11.1,Jim Rosborough 
22832,michigan,1987,Big Ten,0.765,87.4,Mike Griffin,34,2,16,0.556,0.556,0,0.714,2,1.9,0.6,0.2,0.9,2.2,Bill Frieder 
22833,miami-oh,1987,MAC,0.333,70.8,Mike Hall,5,0,0,0,0,0,0.5,0.2,0.2,0,0,0,0.2,Jerry Peirson 
22834,air-force,1987,WAC,0.393,67.1,Mike Hammond,28,0,0,0.483,0.498,0.32,0.68,3.3,3.9,0.9,0.1,0,12.9,Reggie Minton 
22835,valparaiso,1987,Mid-Cont,0.429,65.4,Mike Hanson,25,0,0,0.462,0.462,0,0.633,1.1,0.1,0.1,0.2,0,2.7,Tom Smith 
22836,princeton,1987,Ivy,0.654,64.8,Mike Harnum,24,0,0,0.448,0.529,0.333,0.75,1.1,0.3,0.1,0,0,3.4,Pete Carril 
22837,saint-marys-ca,1987,WCAC,0.679,65.6,Mike Harries,11,1,4.5,0.182,0.2,0,0.833,0.9,0.4,0.2,0,0.5,1.3,Lynn Nance 
22838,georgia,1987,SEC,0.556,73.4,Mike Harron,23,0,0,0.444,0.375,1,0.615,0.4,0.5,0,0,0,0.7,Hugh Durham 
22839,san-diego,1987,WCAC,0.393,68,Mike Haupt,17,17,27.4,0.339,0.365,0,0.584,6.1,1.8,0.9,0.2,1.9,4.9,Hank Egan 
22840,western-illinois,1987,Mid-Cont,0.556,74.4,Mike Hayes,24,0,0,0.549,0.549,0,0.531,4.5,0.8,0.8,0.8,0,6.7,Jack Margenthaler 
22841,washington,1987,Pac-10,0.345,70.1,Mike Hayward,29,0,0,0.473,0.471,0.484,0.807,5,2,0.9,0.3,0,14,Andy Russo 
22842,oregon,1987,Pac-10,0.533,67.6,Mike Helms,15,0,0,0.2,0.179,0.5,0.4,0.5,0.2,0.1,0,0,1,Don Monson 
22843,brigham-young,1987,WAC,0.813,85.5,Mike Herring,10,0,2.5,0.143,0.167,0,0.667,0.7,0.2,0,0,0.2,0.6,Ladell Andersen 
22844,northern-arizona,1987,Big Sky,0.357,69.1,Mike Herring,10,1,12.2,0.436,0.472,0,0.462,1,1.1,0.5,0,1.4,4,Jay Arnote 
22845,california-irvine,1987,PCAA,0.533,82.4,Mike Hess,30,29,30.6,0.43,0.459,0.39,0.822,1.6,3.4,1.8,0.1,1.7,8.8,Bill Mulligan 
22846,penn-state,1987,A-10,0.481,67.6,Mike Iuzzolino,26,0,10.5,0.473,0.462,0.483,0.895,0.6,1.2,0.3,0,0.5,3.2,Bruce Parkhill 
22847,creighton,1987,MVC,0.5,72.7,Mike Johnson,31,0,0,0.494,0.494,0,0.701,2.8,0.5,0.5,0.4,1.1,4,Tony Barone 
22848,auburn,1987,SEC,0.633,77.4,Mike Jones,7,0,0,0.467,0.504,0.273,0.778,10,2.7,1.3,1.4,0,21.9,Sonny Smith 
22849,george-washington,1987,A-10,0.464,70.6,Mike Jones,28,0,0,0.48,0.483,0,0.549,6.9,0.7,0.5,1,0,8.6,John Kuester 
22850,valparaiso,1987,Mid-Cont,0.429,65.4,Mike Jones,27,0,0,0.407,0.457,0.306,0.815,1.6,1.7,0.7,0,0,7.2,Tom Smith 
22851,bucknell,1987,ECC,0.571,83.3,Mike Joseph,28,27,31.6,0.507,0.471,0.56,0.868,2.4,6.3,1.5,0,4.9,16.8,Charles Woollum 
22852,green-bay,1987,Mid-Cont,0.667,64.5,Mike Karisny,27,4,13.5,0.495,0.571,0.468,0.545,1.1,0.9,0.4,0,1,5.6,Dick Bennett 
22853,eastern-washington,1987,Big Sky,0.222,64.7,Mike King,27,27,27.3,0.494,0.507,0.167,0.687,5.7,1.5,0.7,0.3,2.2,7.8,Bob Hofman 
22854,california-irvine,1987,PCAA,0.533,82.4,Mike Labat,28,21,23,0.425,0.432,0,0.651,2.6,2.3,0.6,0.5,2.5,5.3,Bill Mulligan 
22855,maine,1987,ECACN,0.464,76,Mike LaPlante,23,0,0,0.514,0.514,0,0.621,3,0.7,0.5,0.2,0,2.3,Skip Chappelle 
22856,air-force,1987,WAC,0.393,67.1,Mike Lockwood,28,0,0,0.462,0.462,0,0.733,5.9,1.1,0.2,1.1,0,8.5,Reggie Minton 
22857,vermont,1987,ECACN,0.111,70.6,Mike Lubas,27,0,0,0.307,0.337,0.263,0.81,3.1,2.7,1.4,0.2,0,10,Tom Brennan 
22858,southern-methodist,1987,SWC,0.8,82.3,Mike Lucas,16,0,1.9,0.727,0.875,0.333,0.5,0.6,0.3,0.1,0,0.2,1.5,Dave Bliss 
22859,illinois,1987,Big Ten,0.697,82.6,Mike Macdonald,2,0,2,0,0,0,0,0.5,0,0,0,0,0,Lou Henson 
22860,kansas,1987,Big 8,0.711,75.3,Mike Maddox,24,0,7.6,0.532,0.537,0.5,0.471,1.5,0.3,0.2,0.1,0.4,2.5,Larry Brown 
22861,alcorn-state,1987,SWAC,0.276,72.4,Mike Malone,10,1,9,0.326,0.308,0.429,0.625,2.9,0.3,0.1,0.2,1.2,3.8,Davey Whitney 
22862,wyoming,1987,WAC,0.813,78.3,Mike Maloney,0,0,0,0,0,0,0,0,0,0,0,0,0,Benny Dees 
22863,william-mary,1987,CAA,0.345,71.1,Mike Manning,4,0,0,1,1,0,0,0.5,0,0,0,0,1,Chuck Swenson 
22864,kansas,1987,Big 8,0.711,75.3,Mike Masucci,24,1,9.4,0.431,0.431,0,0.467,1.5,0.4,0.3,0.1,0.5,2.1,Larry Brown 
22865,long-beach-state,1987,PCAA,0.586,81.9,Mike Matsuno,7,0,0,0.222,0.25,0,0,0.4,0.9,0,0,0,0.6,Joe Harrington 
22866,monmouth,1987,ECACM,0.552,69.8,Mike Matthews,29,0,0,0.391,0.42,0,0.723,3.7,2.4,1.1,0.7,0,4.6,Wayne Szoke 
22867,north-carolina-asheville,1987,Big South,0.464,75.9,Mike McBride,28,0,0,0.417,0.417,0,0.857,1.8,0,0.1,0.3,0,2.6,Jerry Green 
22868,cornell,1987,Ivy,0.63,75.3,Mike Millane,27,9,20.6,0.572,0.576,0,0.698,6.1,1.5,1.2,0.3,2.4,8.7,Mike Dement 
22869,fresno-state,1987,PCAA,0.321,66.2,Mike Mitchell,23,0,0,0.441,0.451,0.111,0.658,6.1,2.7,2,0.4,0,14.3,Ron Adams 
22870,loyola-md,1987,ECACM,0.267,69,Mike Morrison,30,30,34.6,0.458,0.505,0.324,0.77,3.7,2.8,1.4,0.4,3.9,22.2,Mark Amatucci 
22871,south-florida,1987,Sun Belt,0.214,68,Mike Newton,17,0,0,0.556,0.556,0,0.692,1.1,0.3,0.2,0.1,0,2.3,Bobby Paschal 
22872,kent-state,1987,MAC,0.357,67.2,Mike Ody,16,0,3.3,0.222,0.286,0,0.6,0.2,0.3,0.1,0.1,0.9,0.6,Jim McDonald 
22873,lehigh,1987,ECC,0.677,82,Mike OHara,18,0,0,0.362,0.393,0.316,0.8,0.9,0.5,0.3,0,0,3.3,Fran McCaffery 
22874,canisius,1987,ECACN,0.259,69,Mike OSullivan,27,0,0,0.406,0.406,0,0.455,2.1,0.2,0.1,0.1,0,1.3,Marty Marbach 
22875,cornell,1987,Ivy,0.63,75.3,Mike Pascal,27,0,10.8,0.558,0.597,0.3,0.313,2.3,0.4,0.3,0,1,3.5,Mike Dement 
22876,monmouth,1987,ECACM,0.552,69.8,Mike Paterno,26,0,0,0.373,0.358,0.4,0.767,1.3,0.9,0.4,0,0,3.7,Wayne Szoke 
22877,mississippi,1987,SEC,0.448,68.1,Mike Paul,29,23,15.4,0.425,0.43,0,0.594,2.7,0.3,0.6,0.2,0.9,3.3,Ed Murphy 
22878,penn-state,1987,A-10,0.481,67.6,Mike Peapos,26,0,0,0.431,0.435,0,0.606,3.5,0.7,0.3,0,0,5.3,Bruce Parkhill 
22879,oklahoma-state,1987,Big 8,0.467,72.8,Mike Peterson,22,1,6.2,0.378,0.405,0,0.5,0.4,0.6,0.3,0,0.4,1.7,Leonard Hamilton 
22880,fairfield,1987,MAAC,0.286,63.7,Mike Plansky,4,0,1.8,0,0,0,0,0,0.3,0,0,0.3,0,Mitch Buonaguro 
22881,lehigh,1987,ECC,0.677,82,Mike Polaha,30,0,0,0.541,0.563,0.5,0.76,4.4,4.4,1.3,0.3,0,20.5,Fran McCaffery 
22882,creighton,1987,MVC,0.5,72.7,Mike Pomeroy,11,0,0,0.3,0,0,0.25,0.5,0.3,0,0,0,0.6,Tony Barone 
22883,loyola-md,1987,ECACM,0.267,69,Mike Porricelli,10,0,2.5,0,0,0,1,0.4,0.1,0,0,0.1,0.2,Mark Amatucci 
22884,cornell,1987,Ivy,0.63,75.3,Mike Proctor,3,0,1.7,0,0,0,0,0.7,0,0.3,0,0.7,0,Mike Dement 
22885,cleveland-state,1987,Mid-Cont,0.733,84,Mike Raby,3,0,1,0,0,0,0,0.7,0,0,0,0,0,Kevin Mackey 
22886,xavier,1987,MW Coll,0.867,94.7,Mike Ramey,21,0,0,0.667,0.667,0,0.609,1.7,0.1,0,0,0,2,Pete Gillen 
22887,arizona-state,1987,Pac-10,0.448,76.8,Mike Redhair,26,0,0,0.356,0.412,0.321,0.588,0.8,1.2,0.4,0,0,2,Steve Patterson 
22888,fordham,1987,MAAC,0.545,69.3,Mike Rice,24,0,0,0.5,0.541,0,0.857,0.7,1.5,0.1,0,0,2.7,Nick Macarchuk 
22889,niagara,1987,ECACN,0.5,73.9,Mike Rios,30,0,0,0.358,0.5,0.323,0.762,1.8,4.2,1,0,0,6.2,Andy Walker 
22890,fairfield,1987,MAAC,0.286,63.7,Mike Rodgers,26,6,15.8,0.319,0.35,0.143,0.706,1.3,1.4,0.3,0.1,1.7,1.7,Mitch Buonaguro 
22891,howard,1987,MEAC,0.556,76.1,Mike Rollins,11,3,21.9,0.531,0.556,0.25,0.667,1.4,2.5,0.8,0,2.5,6.1,A.B. Williamson 
22892,yale,1987,Ivy,0.462,69.6,Mike Ryan,24,0,8.3,0.364,0.381,0,0.778,1.6,0,0.4,0,0.6,2.2,Dick Kuchen 
22893,american,1987,CAA,0.5,72.5,Mike Sampson,28,0,0,0.47,0.511,0.357,0.563,3,4.3,1.9,0.1,0,14.5,Ed Tapscott 
22894,missouri,1987,Big 8,0.633,87,Mike Sandbothe,28,21,23.6,0.5,0.517,0,0.353,5.7,1.9,0.8,0.4,1.5,5,Norm Stewart 
22895,boise-state,1987,Big Sky,0.8,69.3,Mike Sanor,29,0,0,0.615,0.615,0,0.745,2,0.7,0.4,0.3,0,3.5,Bobby Dye 
22896,oral-roberts,1987,Ind,0.276,77.6,Mike Schaffitzel,13,2,9.1,0.324,0.323,0.333,0.5,1.9,0.2,0.5,0,0.4,2.4,Ken Trickey 
22897,kentucky,1987,SEC,0.818,79.6,Mike Scott,15,0,4.9,0.478,0.478,0,0.75,1.7,0.2,0.3,0.3,0.5,1.7,Eddie Sutton 
22898,san-francisco,1987,WCAC,0.464,76.3,Mike Sestich,12,0,2.5,0.5,0.545,0.333,0.333,0.6,0.1,0.1,0,0.1,1.3,Jim Brovelli 
22899,saint-josephs,1987,A-10,0.517,68.6,Mike Shaak,26,8,11,0.326,0.345,0.317,0.6,2.1,0.6,0.2,0,0.8,3.7,Jim Boyle 
