team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
appalachian-state,1995,Southern,0.286,71.7,"Andy Westmoreland",11,0,2.1,0.25,0.25,0,0.5,0.4,0,0.1,0,0.4,0.6,"Tom Apke "
morgan-state,1995,MEAC,0.259,68.6,"Angelo Herron",24,0,0,0.3,0.269,0.333,0.722,1,1.1,0.3,0.1,0,2.1,"Chris Fuller "
maine,1995,NAC,0.536,68.6,"Angelo Thomas",24,0,0,0.426,0.434,0,0.75,1.6,0.2,0.3,0,0,2.2,"Rudy Keeling "
western-carolina,1995,Southern,0.567,81,"Anquell McCollum",30,0,0,0.454,0.486,0.411,0.831,5.3,3.1,1.5,0.3,0,25,"Phil Hopkins "
mississippi,1995,SEC,0.444,69.9,"Ansu Sesay",25,0,26.6,0.396,0.44,0.19,0.707,5.8,1.8,1,0.8,2.6,10.6,"Rob Evans "
valparaiso,1995,Mid-Cont,0.656,78.2,"Antanas Vilcinskas",31,0,0,0.522,0.522,0,0.581,2,0.1,0.4,0.2,0,3.4,"Homer Drew "
north-carolina,1995,ACC,0.656,77.6,"Antawn Jamison",32,29,32.9,0.624,0.626,0,0.526,9.7,1,0.8,1,1.8,15.1,"Dean Smith "
valparaiso,1995,Mid-Cont,0.656,78.2,"Anthony Allison",32,0,0,0.502,0.538,0.38,0.592,5.2,1,1.2,0.6,0,17.7,"Homer Drew "
air-force,1995,WAC,0.179,67.1,"Anthony Barrett",28,4,15.1,0.49,0.49,0,0.451,3.1,0.6,0.6,0.4,0.9,4.5,"Reggie Minton "
mississippi,1995,SEC,0.444,69.9,"Anthony Boone",24,0,0,0.451,0.449,0.5,0.487,6.2,0.8,1.3,0,0,6.2,"Rob Evans "
alabama,1995,SEC,0.594,72,"Anthony Brown",31,25,22.4,0.378,0.442,0.209,0.632,3.4,0.9,0.4,0.1,1.6,5.5,"David Hobbs "
howard,1995,MEAC,0.259,67.5,"Anthony Brown",27,0,0,0.372,0.41,0.286,0.843,4.1,0.6,0.4,0.6,0,8,"Mike McLeese "
wright-state,1995,"MW Coll",0.519,73.5,"Anthony Brown",14,0,0,0.125,0.143,0,0,0.5,0.1,0,0,0,0.1,"Ralph Underhill "
texas-christian,1995,SWC,0.5,84,"Anthony Burks",30,0,0,0.325,0.373,0.276,0.752,2.2,4.1,1,0.1,0,9.2,"Billy Tubbs "
tennessee-state,1995,OVC,0.536,74.5,"Anthony Cephus",20,0,0,0.459,0.48,0.417,0.125,1.1,0.6,0.1,0,0,2,"Frankie Allen "
louisiana-monroe,1995,Southland,0.533,77.3,"Anthony Cook",26,0,0,0.422,0.47,0.36,0.756,3.6,1.6,1.3,0.5,0,10.1,"Mike Vining "
hofstra,1995,NAC,0.333,68.3,"Anthony Davis",27,0,0,0.375,0.378,0.372,0.653,2.1,0.8,0.5,0.1,0,7.3,"Jay Wright "
mississippi-valley-state,1995,SWAC,0.759,85.7,"Anthony Davis",29,0,0,0.36,0.408,0.278,0.482,2.8,4.4,1.4,0.1,0,8.7,"Lafayette Stribling "
kentucky,1995,SEC,0.944,91.4,"Anthony Epps",36,0,0,0.429,0.466,0.41,0.817,3.1,4.9,1.5,0.1,0,6.7,"Rick Pitino "
chicago-state,1995,Mid-Cont,0.074,74.6,"Anthony Figueroa",27,0,0,0.42,0.486,0.231,0.308,2.1,1.8,1,0.1,0,1.8,"Craig Hodges "
florida-international,1995,A-Sun,0.464,73.4,"Anthony Harris",28,0,0,0.533,0.537,0,0.641,3.8,1,0.4,0.6,0,5.5,"Shakey Rodriguez "
hawaii,1995,WAC,0.357,76.8,"Anthony Harris",28,0,0,0.494,0.527,0.329,0.832,2.9,2.5,0.6,0.1,0,22.4,"Riley Wallace "
grambling,1995,SWAC,0.429,75.1,"Anthony Hill",28,0,0,0.487,0.487,0,0.425,2.4,0.4,0.4,0.1,0,3.3,"Larry Reynolds "
southeast-missouri-state,1995,OVC,0.296,70.6,"Anthony Holt",5,0,0,0.317,0.36,0.25,0.615,2,1.4,1,0,0,7.6,"Ron Shumate "
college-of-charleston,1995,A-Sun,0.862,74.6,"Anthony Johnson",29,0,32.6,0.459,0.477,0.406,0.67,3.2,6.7,1.6,0.2,0,11.3,"John Kresse "
houston,1995,SWC,0.63,77.1,"Anthony Knox",27,0,0,0.475,0.475,0,0.565,4.6,0.9,0.7,1.5,0,5.5,"Alvin Brooks "
michigan-state,1995,"Big Ten",0.5,62.1,"Anthony Mull",32,0,0,0.424,0.441,0.385,0.6,1,0.3,0.2,0,0,2.8,"Tom Izzo "
bradley,1995,MVC,0.733,71.2,"Anthony Parker",30,29,32.1,0.472,0.515,0.422,0.797,6.5,3.5,1.5,1.1,2.6,18.9,"Jim Molinari "
marquette,1995,CUSA,0.742,72.9,"Anthony Pieper",31,0,0,0.414,0.462,0.383,0.831,3.1,1.8,0.7,0.1,0,11.2,"Mike Deane "
southern-mississippi,1995,CUSA,0.444,68.4,"Anthony Richards",27,0,0,0.465,0.465,0,0.568,5.6,0.4,0.4,0.7,0,8.9,"M.K. Turk "
miami-fl,1995,"Big East",0.536,67.3,"Anthony Rosa",28,0,0,0.349,0.538,0.267,0.6,1.2,1.4,0.5,0,0,1.6,"Leonard Hamilton "
tennessee,1995,SEC,0.483,62.5,"Anthony Sewell",1,1,1,0,0,0,0.5,1,0,0,0,0,1,"Kevin ONeill "
furman,1995,Southern,0.37,73.5,"Anthony Smith",21,0,0,0.235,0.333,0.158,0.8,1.4,0.8,0.2,0,0,1.1,"Joey Cantafio "
loyola-md,1995,MAAC,0.444,66.9,"Anthony Smith",19,0,0,0.48,0.5,0.235,0.526,6,2.6,2.7,1.3,0,14.2,"Brian Ellerbe "
mississippi-valley-state,1995,SWAC,0.759,85.7,"Anthony Smith",28,0,0,0.569,0.588,0.143,0.67,5.4,1,0.5,0.5,0,9.2,"Lafayette Stribling "
bowling-green-state,1995,MAC,0.519,68.2,"Anthony Stacey",27,0,0,0.494,0.525,0.2,0.716,7.6,2.4,1.3,0.3,0,16,"Jim Larranaga "
centenary-la,1995,A-Sun,0.407,76.6,"Anthony Stephens",27,0,0,0.347,0.443,0.222,0.667,4.4,4.1,1.7,0,0,9.4,"Tommy Vardeman "
alabama-birmingham,1995,CUSA,0.533,69,"Anthony Thomas",19,16,28.2,0.424,0.444,0.296,0.729,5.6,0.9,0.8,1.3,1.8,11.1,"Gene Bartow "
georgia-state,1995,A-Sun,0.385,72.2,"Anthony Toomer",25,0,0,0.255,0.115,0.4,0.857,0.6,0.5,0.4,0,0,1.9,"Carter Wilson "
radford,1995,"Big South",0.519,74.7,"Anthony Walker",27,0,0,0.385,0.42,0.342,0.816,3.7,5,2,0.1,0,14.1,"Ron Bradley "
coppin-state,1995,MEAC,0.655,78.6,"Antoine Brockington",29,0,0,0.435,0.497,0.364,0.788,3,1.7,1.8,0.1,0,12,"Fang Mitchell "
long-island-university,1995,NEC,0.321,77.1,"Antoine Jefferson",2,0,0,0,0,0,1,1.5,0,0,0,0,1,"Ray Haskins "
delaware-state,1995,MEAC,0.393,70.7,"Antoine Morris",27,0,0,0.353,0.351,0.359,0.684,2.6,5.7,1.9,0,0,8.8,"Fred Goodman "
kentucky,1995,SEC,0.944,91.4,"Antoine Walker",36,0,27,0.463,0.493,0.188,0.631,8.4,2.9,1.7,0.7,2.5,15.2,"Rick Pitino "
st-bonaventure,1995,A-10,0.357,63.4,"Antoine Wills",14,0,0,0.279,0.341,0.15,0.714,1,0.4,0.4,0,0,3.4,"Jim Baron "
illinois-chicago,1995,"MW Coll",0.357,76.9,"Anton Collins",22,0,0,0.478,0.478,0,0.333,1.6,0.2,0.3,0.3,0,1.1,"Bob Hallberg "
kansas-state,1995,"Big 8",0.586,67.9,"Anton Hubert",19,0,0,0.306,0.359,0.261,0.571,1.6,1.3,0.5,0,0,4.2,"Tom Asbury "
alabama,1995,SEC,0.594,72,"Anton Reese",23,0,8.4,0.377,0.415,0.327,0.444,1.4,0.3,0.1,0.1,0.6,4.6,"David Hobbs "
notre-dame,1995,"Big East",0.333,66.8,"Antoni Wyche",27,0,0,0.376,0.442,0.219,0.393,1.1,0.6,0.5,0.1,0,3.7,"John MacLeod "
illinois-state,1995,MVC,0.647,71.8,"Antonio Cooper",34,0,0,0.365,0.333,0.374,1,1,0.6,0.1,0,0,5.9,"Kevin Stallings "
bowling-green-state,1995,MAC,0.519,68.2,"Antonio Daniels",25,0,36.9,0.478,0.508,0.333,0.723,3.1,5.9,1.8,0.4,2.8,16,"Jim Larranaga "
boston-college,1995,"Big East",0.633,78.2,"Antonio Granger",30,0,0,0.442,0.516,0.376,0.667,3.4,0.9,0.4,0.3,0,10.6,"Jim OBrien "
tennessee,1995,SEC,0.483,62.5,"Antonio Harris",9,1,2.9,0.5,0,0.5,0,0.1,0.2,0.1,0,0.1,0.7,"Kevin ONeill "
arkansas-state,1995,"Sun Belt",0.333,69.1,"Antonio Harvey",27,12,14.7,0.331,0.333,0.33,0.619,1.7,1.2,0.7,0,1.5,5.1,"Dickey Nutt "
wake-forest,1995,ACC,0.813,68.9,"Antonio Jackson",21,1,9.6,0.486,0.486,0,0.611,1.9,0.2,0.2,0.2,0.5,2.1,"Dave Odom "
rhode-island,1995,A-10,0.588,76.4,"Antonio Reynolds-Dean",34,0,0,0.466,0.469,0,0.632,8.7,1.6,1.1,1.7,0,12.1,"Al Skinner "
louisiana-tech,1995,"Sun Belt",0.393,62.1,"Antonio Smith",28,0,19.9,0.401,0.426,0.133,0.689,4.6,0.3,0.6,0.4,0.9,7.8,"Jim Wooldridge "
michigan-state,1995,"Big Ten",0.5,62.1,"Antonio Smith",32,0,0,0.467,0.483,0,0.456,4,0.4,0.6,0.2,0,4.3,"Tom Izzo "
rider,1995,NEC,0.633,74.6,"Antonio Stapleton",18,0,0,0.75,0.75,0,0.625,0.7,0.1,0.1,0,0,0.9,"Kevin Bannon "
youngstown-state,1995,Mid-Cont,0.444,67.7,"Antony Hunt",26,0,0,0.449,0.488,0.377,0.718,3.3,3.1,1.5,0,0,10.2,"Dan Peters "
connecticut,1995,"Big East",0.914,82.6,"Antric Klaiber",28,0,5.7,0.171,0.162,0.25,0.438,1.7,0.2,0.1,0.3,0.5,0.8,"Jim Calhoun "
florida,1995,SEC,0.429,66.8,"Antrone Lee",26,0,0,0.235,0.333,0.182,0,0.5,0.3,0.3,0.2,0,0.4,"Lon Kruger "
wright-state,1995,"MW Coll",0.519,73.5,"Antuan Johnson",19,0,0,0.444,0.452,0,0.618,4.6,0.9,0.8,0.1,0,7.3,"Ralph Underhill "
jackson-state,1995,SWAC,0.552,75.8,"Antwan Mcafee",25,0,0,0.403,0.556,0.148,0.467,0.9,0.2,0.2,0,0,2.8,"Andy Stoglin "
utah-state,1995,"Big West",0.545,71.1,"Antwan Smith",33,0,0,0.576,0.576,0,0.526,4.9,0.3,0.4,0.3,0,6.1,"Larry Eustachy "
mercer,1995,A-Sun,0.517,75.7,"Antwane Darby",1,0,0,0,0,0,0,0,1,0,0,0,0,"Bill Hodges "
arkansas,1995,SEC,0.606,77.6,"Antwon Hall",31,10,9.4,0.414,0.508,0.3,0.429,1.3,0.6,0.5,0.5,0.8,3.8,"Nolan Richardson "
california,1995,Pac-10,0.607,75.6,"Anwar McQueen",20,0,0,0.338,0.345,0.333,0.636,1.7,1.8,0.5,0.1,0,3.3,"Todd Bozeman "
wake-forest,1995,ACC,0.813,68.9,"Armond Wilson",16,0,2.6,0.143,0.2,0.111,0.5,0.4,0.3,0,0,0.2,0.4,"Dave Odom "
tennessee-martin,1995,OVC,0.481,74.9,"Art Castle",22,0,0,0.556,0.615,0.4,0.867,0.5,0.9,0.4,0,0,1.6,"Cal Luther "
cincinnati,1995,CUSA,0.848,79.6,"Art Long",33,32,24.6,0.448,0.454,0,0.565,7.8,0.6,0.8,1.5,1.5,9,"Bob Huggins "
tennessee-tech,1995,OVC,0.464,79.3,"Art Quarterman",24,0,0,0.476,0.476,0,0.529,5.4,0.8,0.6,0.8,0,9.9,"Frank Harrell "
kent-state,1995,MAC,0.519,76,"Art Robertson",24,0,0,0.472,0.48,0.2,0.714,4.2,0.9,0.5,0.4,0,8.5,"Dave Grube "
jacksonville,1995,"Sun Belt",0.536,75.8,"Artemus McClary",28,0,0,0.504,0.507,0,0.589,10,3.7,2.2,1.3,0,18.5,"George Scholz "
alabama-state,1995,SWAC,0.333,73.9,"Arteria Clifton",6,0,2.8,0.182,0.125,0.333,0.5,0,0,0,0,0.2,1,"John L. Williams "
south-carolina,1995,SEC,0.613,78.3,"Arthur Carlisle",17,0,0,0.414,0.667,0.3,0.8,0.5,0.3,0.2,0,0,2.2,"Eddie Fogler "
stanford,1995,Pac-10,0.69,75.2,"Arthur Lee",28,0,0,0.46,0.471,0.438,0.75,0.9,0.8,0.2,0,0,2.2,"Mike Montgomery "
sacramento-state,1995,AWC,0.259,67.3,"Arthur Tate",15,0,0,0.495,0.49,1,0.692,4.5,0.5,0.7,0.7,0,8.9,"Don Newman "
dartmouth,1995,Ivy,0.615,63.9,"Asa Palmer",26,0,0,0.553,0.553,0,0.586,2.2,0.1,0.1,0.2,0,3.9,"Dave Faucher "
houston,1995,SWC,0.63,77.1,"Ashley Baumgardner",22,0,0,0.469,0.469,0,0.25,1.9,0.1,0,0.1,0,1.5,"Alvin Brooks "
winthrop,1995,"Big South",0.269,68.5,"Ashley Browning",7,0,0,0,0,0,0,0,0.1,0.1,0,0,0,"Dan Kenney "
georgia-tech,1995,ACC,0.667,80.2,"Ashley Kelly",3,0,1,0,0,0,0,0.3,0,0,0,0.3,0,"Bobby Cremins "
louisiana-lafayette,1995,"Sun Belt",0.571,75.5,"Ashley Landers",10,0,0,0.2,0.333,0,0.5,0.3,0.1,0,0.1,0,0.3,"Marty Fletcher "
vanderbilt,1995,SEC,0.563,75.7,"Austin Bates",32,0,0,0.473,0.473,0,0.609,2.9,0.5,0.5,0.4,0,5.4,"Jan Van Breda Kolff "
providence,1995,"Big East",0.6,78.2,"Austin Croshere",30,0,28.8,0.421,0.477,0.333,0.852,5.8,1.1,1.5,0.9,2.1,15.3,"Pete Gillen "
southeastern-louisiana,1995,A-Sun,0.556,85,"Avery Anderson",27,0,0,0.469,0.52,0.286,0.75,1.9,1.3,0.7,0,0,3.5,"John Lyles "
florida-state,1995,ACC,0.481,75.3,"Avery Curry",27,19,22,0.346,0.352,0.338,0.655,3.3,1.3,1.2,0.1,1,6.4,"Pat Kennedy "
middle-tennessee,1995,OVC,0.556,74,"Aylton Tesch",27,0,0,0.583,0.584,0.5,0.633,8.6,2.1,1.5,0.2,0,13.3,"David Farrar "
kansas-state,1995,"Big 8",0.586,67.9,"Ayome May",29,0,0,0.468,0.506,0.267,0.667,3.7,0.7,0.6,0.1,0,7.1,"Tom Asbury "
california-santa-barbara,1995,"Big West",0.423,69.7,"B.J. Bunton",26,0,0,0.433,0.433,0,0.81,2.8,0.2,0.2,0.5,0,2.9,"Jerry Pimm "
boston-university,1995,NAC,0.621,70.2,"B.J. Fearrington",29,0,0,0.357,0.361,0.333,0.438,1.6,2.3,1,0.1,0,1.3,"Dennis Wolff "
louisville,1995,CUSA,0.647,76.5,"B.J. Flynn",33,0,0,0.493,0.545,0.333,0.739,1.2,1.4,0.5,0,0,4.4,"Denny Crum "
south-carolina,1995,SEC,0.613,78.3,"B.J. Mckie",31,0,0,0.467,0.542,0.35,0.762,3.1,2.8,1.2,0.1,0,15.4,"Eddie Fogler "
tennessee-martin,1995,OVC,0.481,74.9,"B.J. Nelson",25,0,0,0.503,0.506,0,0.476,6.2,0.6,0.6,0.2,0,7.6,"Cal Luther "
kansas,1995,"Big 8",0.853,80.6,"B.J. Williams",34,0,16.5,0.485,0.485,0,0.673,3.9,0.4,0.9,1.1,1,4.8,"Roy Williams "
army,1995,Patriot,0.259,66.4,"Babe Kwasniak",21,0,6.7,0.25,0.222,0.273,0.5,0.7,0.8,0.3,0,0.5,0.8,"Dino Gaudio "
robert-morris,1995,NEC,0.179,64.7,"Bacari Alexander",28,0,0,0.488,0.511,0.348,0.63,4.2,0.6,0.2,0.1,0,7.6,"Jarrett Durham "
gonzaga,1995,WCC,0.7,72.6,"Bakari Hendrix",9,0,0,0.25,0.333,0,0.667,1.2,0.1,0,0.1,0,1.1,"Dan Fitzgerald "
duke,1995,ACC,0.581,75.4,"Baker Perry",5,0,0.8,1,1,1,1,0.2,0,0,0,0,1.2,"Mike Krzyzewski "
california-santa-barbara,1995,"Big West",0.423,69.7,"Bakir Allen",26,0,0,0.404,0.492,0.214,0.531,3.1,2.3,1,0.4,0,3.7,"Jerry Pimm "
dartmouth,1995,Ivy,0.615,63.9,"Baron Carlson",8,0,0,0.5,0.5,0.5,0.667,0.4,0,0.3,0,0,1.1,"Dave Faucher "
delaware-state,1995,MEAC,0.393,70.7,"Barrington Clarke",18,0,0,0.296,0.292,0.333,0.625,0.7,0.3,0.3,0.1,0,1.2,"Fred Goodman "
idaho-state,1995,"Big Sky",0.423,69.6,"Barry MacArthur",19,0,0,0.432,0.432,0,0.5,1.3,0.5,0.3,0,0,2.2,"Herb Williams "
liberty,1995,"Big South",0.586,68.3,"Barry Taylor",29,0,0,0.424,0.545,0.353,0.711,5.1,1.4,0.6,0.2,0,8.9,"Jeff Meyer "
mississippi-state,1995,SEC,0.765,73.1,"Bart Hyche",31,0,0,0.447,0.471,0.429,0.84,1,0.9,0.6,0,0,3.5,"Richard Williams "
weber-state,1995,"Big Sky",0.667,84.1,"Bart McIntire",28,0,0,0.538,0.538,0,0.444,1.3,0.1,0,0.1,0,0.8,"Ron Abegglen "
saint-peters,1995,MAAC,0.556,67.9,"Bas de Voogd",26,0,0,0.518,0.518,0,0.667,3,0.7,0.2,0.8,0,4.4,"Rodger Blind "
ohio,1995,MAC,0.533,74,"Basra Fakhir",29,0,0,0.545,0.55,0,0.629,6.2,0.7,0.2,0,0,5.6,"Larry Hunter "
seton-hall,1995,"Big East",0.429,73.4,"Bayonne Taty",28,0,0,0.517,0.517,0,0.447,4.8,0.4,0.6,1,0,7.9,"George Blaney "
louisville,1995,CUSA,0.647,76.5,"Beau Zach Smith",34,0,0,0.505,0.505,0,0.656,3,0.6,0.3,1.2,0,3.3,"Denny Crum "
arkansas-state,1995,"Sun Belt",0.333,69.1,"Bebop Walker",26,11,23.7,0.639,0.639,0,0.568,3,0.3,0.3,0.1,1.7,5.2,"Dickey Nutt "
loyola-marymount,1995,WCC,0.621,69.7,"Ben Ammerman",29,0,0,0.443,0.491,0.393,0.84,4.6,2.3,0.8,0.4,0,10.9,"John Olive "
coastal-carolina,1995,"Big South",0.192,66.9,"Ben Avery",26,0,0,0.412,0.44,0.318,0.601,5.9,1.6,2,0.5,0,16.7,"Michael Hopkins "
kent-state,1995,MAC,0.519,76,"Ben Bakken",25,0,0,0.654,0.654,0,0.6,0.6,0.1,0,0.2,0,1.6,"Dave Grube "
green-bay,1995,"MW Coll",0.862,64.8,"Ben Berlowski",29,0,0,0.437,0.428,0.448,0.838,4.3,2,1,0.1,0,15.1,"Mike Heideman "
east-tennessee-state,1995,Southern,0.259,73.8,"Ben Blakley",23,0,0,0.508,0.518,0.333,0.412,1.7,0.3,0.2,0.3,0,3.3,"Alan LeForce "
utah,1995,WAC,0.794,76.7,"Ben Caton",34,0,0,0.49,0.585,0.398,0.859,1.8,2.3,0.8,0.3,0,8.8,"Rick Majerus "
bradley,1995,MVC,0.733,71.2,"Ben Coupet",28,6,9.7,0.397,0.397,0,0.615,2.3,0.1,0.3,0.7,0.8,2.6,"Jim Molinari "
arizona,1995,Pac-10,0.788,81.6,"Ben Davis",33,33,31.5,0.546,0.546,0,0.69,9.5,0.7,0.6,0.6,2.3,14.2,"Lute Olson "
davidson,1995,Southern,0.833,84.3,"Ben Ebong",19,0,0,0.5,0.517,0,0.625,3.1,0.3,0.4,0.4,0,4.2,"Bob McKillop "
centenary-la,1995,A-Sun,0.407,76.6,"Ben Echols",26,0,0,0.298,0.298,0,0.381,1.4,0.1,0.2,0.3,0,1.4,"Tommy Vardeman "
western-michigan,1995,MAC,0.556,70.5,"Ben Handlogten",27,0,31.3,0.599,0.598,1,0.671,8.8,1.6,1.4,1.5,3,15.7,"Bob Donewald "
princeton,1995,Ivy,0.759,59.1,"Ben Hart",13,0,0,0.364,0.6,0.167,0.8,1.2,0.4,0.2,0.1,0,2,"Pete Carril "
california-santa-barbara,1995,"Big West",0.423,69.7,"Ben Jefferson",12,0,0,0.333,0.353,0.316,0.5,1,0.7,0.3,0,0,2.7,"Jerry Pimm "
missouri-state,1995,MVC,0.571,74.9,"Ben Kandlbinder",28,0,0,0.486,0.552,0.377,0.831,5.7,2.2,0.9,0.1,0,14.8,"Steve Alford "
cal-poly,1995,AWC,0.552,80.3,"Ben Larson",29,0,0,0.379,0.362,0.382,0.709,2.7,5.2,3.4,0.1,0,12.8,"Jeff Schneider "
utah,1995,WAC,0.794,76.7,"Ben Melmeth",31,0,0,0.421,0.421,0,0.717,4.8,0.5,0.4,0.3,0,4.3,"Rick Majerus "
virginia-commonwealth,1995,CAA,0.727,73.9,"Ben Peabody",33,0,0,0.448,0.464,0.394,0.62,2.6,1.1,0.7,0.2,0,6.1,"Sonny Smith "
nevada-las-vegas,1995,"Big West",0.385,67,"Ben Sanders",25,0,0,0.6,0.643,0,0.31,1.5,1,0.6,0,0,2.5,"Bill Bayno "
colgate,1995,Patriot,0.5,72.1,"Ben Wandtke",20,0,0,0.462,0.472,0.333,0.714,0.9,0,0.1,0.1,0,2.1,"Jack Bruen "
santa-clara,1995,WCC,0.69,70.8,"Ben Willett",0,0,0,0,0,0,0,0,0,0,0,0,0,"Dick Davey "
mississippi-state,1995,SEC,0.765,73.1,"Bennie Hamilton",1,0,0,1,1,0,0,0,0,1,0,0,2,"Richard Williams "
nebraska,1995,"Big 8",0.6,80.2,"Bernard Garner",35,0,0,0.559,0.597,0.2,0.704,6.3,1,1.1,0.6,0,10.7,"Danny Nee "
virginia-commonwealth,1995,CAA,0.727,73.9,"Bernard Hopkins",33,0,0,0.56,0.563,0.333,0.62,10.1,2.2,1,0.5,0,16.3,"Sonny Smith "
saint-josephs,1995,A-10,0.594,73.6,"Bernard Jones",1,0,0,0,0,0,0,2,0,0,0,0,0,"Phil Martelli "
memphis,1995,CUSA,0.733,73.5,"Bernard Oden",1,0,0,1,1,0,0,0,0,0,0,0,2,"Larry Finch "
chattanooga,1995,Southern,0.556,73.2,"Bernard Smith",14,0,0,0.381,0.381,0,0.5,0.7,0.4,0.4,0,0,1.4,"Mack McCarthy "
george-mason,1995,CAA,0.407,90.5,"Bernard Wanjara",17,0,0,0.647,0.647,0,0.25,1.9,0.1,0.2,0.2,0,1.4,"Paul Westhead "
buffalo,1995,Mid-Cont,0.481,67.3,"Bernard Wheeler",27,0,0,0.383,0.391,0,0.623,3.8,3.9,2.4,0,0,7.8,"Tim Cohane "
vermont,1995,NAC,0.444,74.5,"Bernie Cieplicki",27,0,0,0.418,0.467,0.396,0.895,3.2,1.6,0.8,0.2,0,15,"Tom Brennan "
yale,1995,Ivy,0.308,61.5,"Bernie Colson",26,0,0,0.468,0.468,0,0.582,3.8,0.4,0.7,0.5,0,6.3,"Dick Kuchen "
san-diego-state,1995,WAC,0.517,75.9,"Berry Randle",29,0,0,0.393,0.424,0.35,0.509,1.8,1,0.4,0.2,0,5.6,"Fred Trenkle "
boston-college,1995,"Big East",0.633,78.2,"Bevan Thomas",29,0,0,0.528,0.577,0.395,0.655,4.3,0.8,0.3,0.2,0,6.9,"Jim OBrien "
wright-state,1995,"MW Coll",0.519,73.5,"Bilaal Neal",11,0,0,0.512,0.512,0.5,0.25,2,0.2,0.5,0.1,0,4.4,"Ralph Underhill "
california,1995,Pac-10,0.607,75.6,"Bill Caiazzo",1,0,0,1,1,0,0,0,0,0,0,0,2,"Todd Bozeman "
kent-state,1995,MAC,0.519,76,"Bill Davis",23,0,0,0.508,0.508,0,0.676,5.1,1,1,0.3,0,7.7,"Dave Grube "
harvard,1995,Ivy,0.577,68,"Bill Ewing",9,0,0,0.333,0.333,0,0.667,0.3,0,0,0.2,0,0.7,"Frank Sullivan "
robert-morris,1995,NEC,0.179,64.7,"Bill Fletcher",28,0,0,0.5,0.511,0,0.64,2.8,0.3,0.4,0,0,4,"Jarrett Durham "
pennsylvania,1995,Ivy,0.63,68.7,"Bill Guthrie",7,0,0,0.333,0.385,0,0,2.3,0.1,0.7,0.4,0,1.4,"Fran Dunphy "
clemson,1995,ACC,0.621,68,"Bill Harder",24,9,21.2,0.333,0.373,0.258,0.72,2.2,2.3,0.6,0,1.3,4.3,"Rick Barnes "
valparaiso,1995,Mid-Cont,0.656,78.2,"Bill Jenkins",32,0,0,0.435,0.435,0,0.5,2.8,0.8,0.3,0.3,0,2.9,"Homer Drew "
north-carolina-state,1995,ACC,0.484,81.2,"Bill Kretzer",7,0,0,0.571,0.571,0,0.333,0.9,0.3,0.1,0,0,1.3,"Les Robinson "
central-connecticut-state,1995,Mid-Cont,0.464,78.8,"Bill Langheim",28,0,0,0.535,0.547,0.308,0.724,8,0.8,1.2,0.4,0,13.7,"Mark Adams "
fordham,1995,A-10,0.148,60.3,"Bill Lovett",26,0,0,0.432,0.475,0.29,0.667,2.7,2.8,1.1,0.1,0,8,"Nick Macarchuk "
north-carolina-wilmington,1995,CAA,0.448,57.4,"Bill Mayew",29,0,0,0.467,0.466,0.5,0.579,4.2,1.1,1,0.1,0,5.9,"Jerry Wainwright "
maine,1995,NAC,0.536,68.6,"Bill Reynolds",7,0,0,0.2,0.2,0,0,0.6,0,0,0.1,0,0.3,"Rudy Keeling "
central-michigan,1995,MAC,0.231,68.7,"Bill Slack",22,0,0,0.467,0.516,0.357,0.933,0.7,0.8,0.4,0,0,2.8,"Leonard Drake "
south-florida,1995,CUSA,0.429,65.4,"Billy Adams",17,0,0,0.311,0.317,0.25,0.762,1.9,0.8,0.1,0.2,0,2.6,"Bobby Paschal "
davidson,1995,Southern,0.833,84.3,"Billy Armstrong",6,0,0,0.5,0.5,0,0,1,1,0.5,0,0,0.7,"Bob McKillop "
boston-university,1995,NAC,0.621,70.2,"Billy Beal",23,0,0,0.228,0.25,0.218,0.5,0.7,0.3,0.1,0,0,2.2,"Dennis Wolff "
washington-state,1995,Pac-10,0.586,75.6,"Billy Coby",9,0,0,0.6,0,0,0.5,1.1,0,0,0.3,0,1.1,"Kevin Eastman "
vanderbilt,1995,SEC,0.563,75.7,"Billy DiSpaltro",31,0,0,0.591,0.591,0,0.741,4.1,0.2,0.7,0.5,0,7.4,"Jan Van Breda Kolff "
north-carolina-wilmington,1995,CAA,0.448,57.4,"Billy Donlon",29,0,0,0.374,0.361,0.389,0.518,2.3,2.3,0.7,0.1,0,7.8,"Jerry Wainwright "
robert-morris,1995,NEC,0.179,64.7,"Billy Erwin",28,0,0,0.377,0.373,0.379,0.818,1.6,2.7,0.5,0,0,6.2,"Jarrett Durham "
rutgers,1995,"Big East",0.333,71.3,"Billy Gilligan",26,0,0,0.367,0.385,0.339,0.741,1.3,1,0.7,0,0,6.5,"Bob Wenzel "
oklahoma-state,1995,"Big 8",0.63,70.2,"Billy Lewis",9,0,2,0.364,0.429,0.25,0,0.4,0.4,0,0,0.2,1,"Eddie Sutton "
citadel,1995,Southern,0.385,69.1,"Billy McQueeney",5,0,0,0,0,0,0,0.2,0,0,0,0,0,"Pat Dennis "
drake,1995,MVC,0.444,69.5,"Billy Shell",9,0,0,0.455,0.4,0.5,1,0.6,0.3,0.1,0,0,1.8,"Rudy Washington "
