team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
radford,2009,"Big South",0.613,71.5,"Amir Johnson",29,28,33.1,0.347,0.409,0.292,0.54,3.3,5.7,1,0.1,2.3,7,"Brad Greenberg "
central-michigan,2009,MAC,0.5,64.6,"Amir Rashid",25,2,21.6,0.319,0.345,0.2,0.607,1.7,2.3,1.3,0,1.8,5.2,"Ernie Zeigler "
idaho-state,2009,"Big Sky",0.241,66.4,"Amorrow Morgan",28,27,34.7,0.462,0.491,0.367,0.694,3.7,1.6,0.9,0.1,3.2,16.6,"Joe OBrien "
mississippi-valley-state,2009,SWAC,0.281,64.3,"Amos Studivant",32,26,22.5,0.561,0.561,0,0.369,4.7,0.5,0.8,0.8,1.7,6.3,"Sean Woods "
furman,2009,Southern,0.433,68.4,"Amu Saaka",30,30,32.5,0.448,0.484,0.364,0.695,7.2,1.7,0.7,0.5,2.2,15.8,"Jeff Jackson "
fairleigh-dickinson,2009,NEC,0.344,63.3,"Anaclet Mulumba Mbayi",20,5,15.4,0.379,0.417,0.2,0.611,2.9,0.4,0.5,0.1,0.8,1.7,"Greg Vetrone "
nicholls-state,2009,Southland,0.367,65.6,"Anatoly Bose",30,30,35.4,0.439,0.495,0.384,0.743,6,2,1.1,0.3,2.8,21.1,"J.P. Piper "
george-mason,2009,CAA,0.531,67,"Andre Cornelius",31,29,27.9,0.422,0.408,0.433,0.734,2.6,1.6,0.8,0,1.6,9.4,"Jim Larranaga "
duke,2009,ACC,0.875,77,"Andre Dawkins",38,0,12.6,0.397,0.439,0.379,0.735,1.1,0.3,0.3,0.1,0.4,4.4,"Mike Krzyzewski "
winthrop,2009,"Big South",0.576,61.9,"Andre Jones",31,13,20.8,0.333,0.395,0.217,0.648,2.2,1.8,0.8,0.2,1.5,5.9,"Randy Peele "
auburn,2009,SEC,0.469,75.7,"Andre Malone",30,0,11,0.33,0.5,0.207,0.538,2,0.2,0.4,0.1,0.3,2.8,"Jeff Lebo "
duquesne,2009,A-10,0.5,70.3,"Andre Marhold",18,0,6.9,0.3,0.3,0,0.286,0.7,0.1,0.1,0.4,0.2,0.8,"Ron Everhart "
florida-atlantic,2009,"Sun Belt",0.467,73.4,"Andre Mattison",22,2,5.8,0.385,0.385,0,0.714,1,0,0.1,0.1,0.4,0.7,"Mike Jarvis "
colorado-state,2009,MWC,0.5,66.3,"Andre McFarland",23,3,14.5,0.404,0.4,0.405,0.846,1.3,0.3,0.2,0,0.7,5.3,"Tim Miles "
southern-mississippi,2009,CUSA,0.588,64.7,"Andre Stephens",24,4,6.8,0.514,0.514,0,0.545,1.8,0,0.2,0,0.4,2.1,"Larry Eustachy "
vanderbilt,2009,SEC,0.727,76.9,"Andre Walker",32,31,25,0.539,0.541,0.5,0.69,5.4,2.5,0.9,0.9,1.6,6.1,"Kevin Stallings "
cornell,2009,Ivy,0.853,76.4,"Andre Wilkins",17,1,3.6,0.333,0.35,0,0.5,0.6,0.1,0.3,0.1,0.5,0.9,"Steve Donahue "
appalachian-state,2009,Southern,0.649,74.8,"Andre Williamson",37,7,16.6,0.509,0.509,0,0.655,5.6,0.5,0.4,1,1.1,4.6,"Buzz Peterson "
clemson,2009,ACC,0.656,73.4,"Andre Young",32,3,26.3,0.401,0.458,0.375,0.8,2.2,2.4,1.7,0,1.8,9.2,"Oliver Purnell "
tennessee-martin,2009,OVC,0.138,64.1,"Andres Irarrazabal",29,11,15.3,0.463,0.463,0,0.73,3,0.5,0.6,0.5,0.7,3.6,"Jason James "
hartford,2009,AEC,0.267,62.3,"Andres Torres",19,11,28.9,0.476,0.52,0.412,0.623,2.4,4.2,1.1,0,2.4,6.7,"Dan Leibovitz "
savannah-state,2009,Ind,0.423,58.8,"Andrew Anderson",24,3,9.8,0.24,0.29,0.158,0.529,0.7,0.4,0.4,0.1,0.6,1.5,"Horace Broadnax "
holy-cross,2009,Patriot,0.29,69.3,"Andrew Beinert",31,31,33.4,0.403,0.364,0.433,0.771,2.2,3.5,1.1,0,2.4,10.5,"Sean Kearney "
creighton,2009,MVC,0.529,69.8,"Andrew Bock",21,0,8,0.296,0.308,0.286,0.828,0.8,0.9,0.1,0,0.6,2.1,"Dana Altman "
iowa,2009,"Big Ten",0.313,60.5,"Andrew Brommer",22,0,8.4,0.385,0.4,0,0.75,1.3,0.4,0.3,0.3,0.5,1.7,"Todd Lickliter "
texas-am,2009,"Big 12",0.706,71.4,"Andrew Darko",12,0,2.1,0.25,0,0.25,0.5,0.1,0.3,0,0,0.1,0.4,"Mark Turgeon "
texas,2009,"Big 12",0.706,81.2,"Andrew Dick",4,0,2.5,1,1,1,0,0.5,0,0,0,0.3,1.3,"Rick Barnes "
oklahoma,2009,"Big 12",0.419,72.1,"Andrew Fitzgerald",26,11,15.7,0.511,0.511,0,0.638,2,0.5,0.3,0.3,0.7,4.8,"Jeff Capel "
long-beach-state,2009,"Big West",0.515,71,"Andrew Fleming",30,2,7.5,0.6,0.6,0,0.273,1.7,0.1,0,0.7,0.3,1.3,"Dan Monson "
manhattan,2009,MAAC,0.355,65.5,"Andrew Gabriel",31,20,21.5,0.416,0.416,0,0.49,3.7,0.8,0.6,0.8,1.7,4.8,"Barry Rohrssen "
stony-brook,2009,AEC,0.688,68.9,"Andrew Goba",28,1,9.5,0.55,0.55,0,0.667,1.3,0.1,0.2,0.1,0.3,0.9,"Steve Pikiell "
college-of-charleston,2009,Southern,0.647,75,"Andrew Goudelock",34,34,35.6,0.451,0.498,0.393,0.824,4.4,3.9,1.1,0.4,2,19.4,"Bobby Cremins "
denver,2009,"Sun Belt",0.594,65,"Andrew Hooper",32,0,19.7,0.459,0.526,0.431,0.657,1.9,1.2,0.4,0.4,1.1,8.1,"Joe Scott "
penn-state,2009,"Big Ten",0.355,64.9,"Andrew Jones",31,25,24.8,0.544,0.544,0,0.581,5.1,0.4,0.2,0.3,1.3,6,"Ed DeChellis "
holy-cross,2009,Patriot,0.29,69.3,"Andrew Keister",31,31,28.3,0.516,0.518,0,0.737,8.9,1.6,0.5,0.6,2.3,10.2,"Sean Kearney "
college-of-charleston,2009,Southern,0.647,75,"Andrew Lawrence",34,0,16.8,0.41,0.583,0.35,0.611,1,1.1,0.7,0.1,0.8,4.7,"Bobby Cremins "
brown,2009,Ivy,0.355,66.9,"Andrew McCarthy",31,16,18.4,0.526,0.537,0.286,0.578,4.7,0.8,0.2,1.1,1.3,6.7,"Jesse Agel "
st-bonaventure,2009,A-10,0.484,70.1,"Andrew Nicholson",30,30,30.2,0.564,0.564,0,0.76,7.1,0.5,0.2,1.8,1.8,16.4,"Mark Schmidt "
penn-state,2009,"Big Ten",0.355,64.9,"Andrew Ott",29,6,10.6,0.579,0.579,0,0.605,2,0.2,0.2,0.1,0.6,3.1,"Ed DeChellis "
william-mary,2009,CAA,0.667,67.1,"Andrew Pavloff",6,0,2.8,0.286,0.4,0,1,0.8,0.2,0,0,0,1,"Tony Shaver "
maine,2009,AEC,0.633,64.4,"Andrew Rogers",30,0,11.9,0.423,0.556,0.28,0.577,1.2,1.6,0.4,0,1,2.2,"Ted Woodward "
florida-state,2009,ACC,0.688,68.2,"Andrew Rutledge",4,0,1.3,0,0,0,0,0.3,0,0,0,0.3,0,"Leonard Hamilton "
butler,2009,Horizon,0.868,68.7,"Andrew Smith",24,0,4.9,0.364,0.364,0,0.5,1.3,0,0,0.1,0.2,1,"Brad Stevens "
alabama,2009,SEC,0.531,68.5,"Andrew Steele",6,6,17.8,0.5,0.556,0.4,0.5,2.8,1.2,0.2,0.2,1.5,3.8,"Anthony Grant "
xavier,2009,A-10,0.743,79.8,"Andrew Taylor",35,0,10,0.529,0.531,0.5,0.563,2,0.3,0.3,0.1,0.2,2.1,"Chris Mack "
harvard,2009,Ivy,0.724,74,"Andrew Van Nest",15,0,8.7,0.349,0.545,0.281,0.667,1.5,0.2,0.1,0.1,0.4,2.7,"Tommy Amaker "
bradley,2009,MVC,0.516,67.5,"Andrew Warren",31,31,33.6,0.402,0.407,0.396,0.87,4.5,1.5,0.8,0.1,2,14.4,"Jim Les "
stanford,2009,Pac-10,0.438,69.1,"Andrew Zimmermann",26,17,17.5,0.447,0.495,0,0.657,2.9,0.6,0.5,0.1,1.3,4.4,"Johnny Dawkins "
james-madison,2009,CAA,0.394,67,"Andrey Semenov",4,2,24,0.267,0.3,0.2,0.875,2.5,1.3,0.5,1,2.3,6.3,"Matt Brady "
winthrop,2009,"Big South",0.576,61.9,"Andy Buechert",33,32,22.5,0.446,0.448,0,0.446,6.5,0.3,0.7,1,1.2,5.7,"Randy Peele "
evansville,2009,MVC,0.3,64.8,"Andy Chinn",1,0,1,0,0,0,0,0,0,0,0,0,0,"Marty Simmons "
north-florida,2009,A-Sun,0.419,59,"Andy Diaz",31,31,22.3,0.502,0.502,0,0.376,5.3,0.6,0.7,0.7,2,8.3,"Matthew Driscoll "
samford,2009,Southern,0.355,57.7,"Andy King",31,15,21.9,0.436,0.609,0.37,0.727,2.7,1.5,0.4,0.2,1.4,6.6,"Jimmy Tillette "
lafayette,2009,Patriot,0.594,72.5,"Andy Moore",15,0,2.1,0.125,1,0,0.75,0.4,0.1,0,0,0.1,0.3,"Fran OHanlon "
north-dakota-state,2009,Summit,0.379,70.6,"Andy Nagel",15,0,4.5,0.4,0.4,0,0.222,0.7,0.1,0,0,0.3,0.7,"Saul Phillips "
colorado-state,2009,MWC,0.5,66.3,"Andy Ogide",32,30,25.1,0.545,0.552,0.2,0.725,6.5,1,0.8,0.4,2.1,11.7,"Tim Miles "
gonzaga,2009,WCC,0.794,76.9,"Andy Poling",6,0,3.8,0.8,0.8,0,0.231,1.8,0,0,0.3,0.3,1.8,"Mark Few "
loyola-il,2009,Horizon,0.467,64.8,"Andy Polka",30,30,31.2,0.417,0.443,0.24,0.628,8.9,3,0.8,0.4,2,7.3,"Jim Whitesell "
syracuse,2009,"Big East",0.857,80.9,"Andy Rautins",35,35,32.5,0.438,0.571,0.407,0.815,3.4,4.9,2,0.2,2.8,12.1,"Jim Boeheim "
pepperdine,2009,WCC,0.226,65.9,"Andy Shannon",6,0,4.3,0,0,0,0,1,0.2,0,0.3,0.2,0,"Tom Asbury "
youngstown-state,2009,Horizon,0.267,66.7,"Andy Timko",3,0,3,0,0,0,0,0.7,0.3,0,0,0.7,0,"Jerry Slocum "
memphis,2009,CUSA,0.706,75.4,"Angel Garcia",12,1,9.3,0.526,0.643,0.414,0.75,1.2,0.2,0.2,0.5,0.6,6.8,"Josh Pastner "
san-francisco,2009,WCC,0.4,70.5,"Angelo Caloiaro",30,29,28,0.497,0.508,0.491,0.732,3.7,1.7,0.7,0.1,1.2,8.9,"Rex Walters "
southern-mississippi,2009,CUSA,0.588,64.7,"Angelo Johnson",34,34,32.6,0.358,0.379,0.324,0.815,3,2.6,1,0.1,1.9,10.1,"Larry Eustachy "
oregon-state,2009,Pac-10,0.438,60.3,"Angus Brandt",26,2,9.2,0.29,0.316,0.25,0.667,1.1,0.6,0.3,0.2,0.8,1.1,"Craig Robinson "
charlotte,2009,A-10,0.613,73.4,"AnJuan Wilderness",24,18,17.3,0.611,0.633,0.2,0.465,2.8,1,0.4,0.1,1.1,5.7,"Bobby Lutz "
louisiana-tech,2009,WAC,0.686,73.1,"Anson Bartlett",29,3,10.8,0.395,0.405,0,0.667,1,0.6,1,0,0.6,2,"Kerry Rupp "
northern-illinois,2009,MAC,0.333,67.2,"Ante Dzepina",24,1,7.2,0.297,0.306,0,0.421,2,0.3,0.1,0.3,0.4,1.3,"Ricardo Patton "
southeast-missouri-state,2009,OVC,0.233,64.2,"Anthony Allison",30,29,30.2,0.39,0.358,0.468,0.682,1.9,1.4,0.5,0,2.1,10.1,"Dickey Nutt "
florida-international,2009,"Sun Belt",0.219,68,"Anthony Anderson",10,0,3.7,0.167,0,0.25,0.25,0.6,0.2,0.1,0.1,0.1,0.4,"Isiah Thomas "
southern-illinois,2009,MVC,0.5,70.1,"Anthony Booker",29,6,16.9,0.484,0.497,0.25,0.554,4.1,0.5,0.6,1,1.7,6.4,"Chris Lowery "
alabama,2009,SEC,0.531,68.5,"Anthony Brock",30,25,27.4,0.337,0.296,0.357,0.71,1.9,2.4,1.6,0.1,1.3,5.9,"Anthony Grant "
washington-state,2009,Pac-10,0.516,71.9,"Anthony Brown",3,0,1.7,0,0,0,0,0.7,0,0,0,0,0,"Ken Bone "
austin-peay,2009,OVC,0.531,72.5,"Anthony Campbell",31,31,34.6,0.486,0.585,0.373,0.806,5.3,1.6,1.1,0.3,2.7,15.5,"Dave Loos "
south-dakota-state,2009,Summit,0.467,74.2,"Anthony Cordova",29,20,22.2,0.456,0.456,0,0.427,4.9,0.8,0.2,0.1,1.9,8.6,"Scott Nagy "
south-florida,2009,"Big East",0.606,67.5,"Anthony Crater",19,2,23.7,0.313,0.667,0.184,0.471,1.7,1.7,1,0.1,1.1,3.1,"Stan Heath "
san-jose-state,2009,WAC,0.452,73.8,"Anthony Dixon",21,0,3.3,0.429,0.462,0,0.25,0.5,0,0,0,0.1,0.7,"George Nessman "
saint-francis-pa,2009,NEC,0.367,62.5,"Anthony Ervin",30,8,20.8,0.373,0.391,0.349,0.724,2.4,1.1,0.6,0,1.2,5.2,"Don Friday "
massachusetts,2009,A-10,0.375,70.7,"Anthony Gurley",32,13,24.9,0.393,0.433,0.315,0.757,4.2,1,0.4,0.1,2.2,13.6,"Derek Kellogg "
colgate,2009,Patriot,0.345,67.4,"Anthony Hill",27,15,17.3,0.322,0.24,0.355,0.786,1.6,1.8,0.4,0,0.9,3.3,"Emmett Davis "
milwaukee,2009,Horizon,0.588,69.7,"Anthony Hill",34,16,19.5,0.495,0.515,0.167,0.653,4.5,1.1,0.6,0.5,1.9,9.1,"Rob Jeter "
akron,2009,MAC,0.686,70.6,"Anthony Hitchens",33,22,25.3,0.358,0.416,0.303,0.655,1.8,2.8,0.8,0,1.7,8.5,"Keith Dambrot "
northern-iowa,2009,MVC,0.857,63.3,"Anthony James",28,0,5.9,0.462,0.4,0.526,0.2,0.3,0,0.3,0,0.4,1.7,"Ben Jacobson "
fairfield,2009,MAAC,0.676,71,"Anthony Johnson",34,34,30.6,0.515,0.519,0,0.628,9.8,0.5,1.2,2.4,1.9,16.1,"Ed Cooley "
montana,2009,"Big Sky",0.688,69.6,"Anthony Johnson",32,32,34.9,0.492,0.509,0.446,0.874,3.2,3,0.8,0.1,2.8,19.2,"Wayne Tinkle "
baylor,2009,"Big 12",0.778,77,"Anthony Jones",36,36,26.6,0.415,0.456,0.333,0.638,4.8,1.1,0.5,0.4,1.3,6.2,"Scott Drew "
illinois-chicago,2009,Horizon,0.267,62.5,"Anthony Kelley",21,1,6,0.214,0.308,0.133,0.75,1.3,0.3,0.2,0,0.5,0.8,"Jimmy Collins "
nevada-las-vegas,2009,MWC,0.735,73.1,"Anthony Marshall",34,11,19.1,0.444,0.511,0.043,0.548,3.1,1.7,1.3,0.4,1.7,5.3,"Lon Kruger "
st-johns-ny,2009,"Big East",0.515,68.2,"Anthony Mason",19,15,24.7,0.382,0.443,0.256,0.73,5.4,1.8,0.9,0.7,1.1,7.3,"Norman Roberts "
cincinnati,2009,"Big East",0.543,68.8,"Anthony McClain",16,1,4.2,0.462,0.462,0,0.25,1.4,0,0,0.6,0.2,0.8,"Mick Cronin "
lamar,2009,Southland,0.438,68.8,"Anthony Miles",31,31,33.9,0.42,0.449,0.356,0.753,5.5,3.5,1.4,0.1,3,14,"Steve Roccaforte "
hartford,2009,AEC,0.267,62.3,"Anthony Minor",28,21,14.6,0.619,0.619,0,0.4,2.5,0.7,0.8,0.6,0.7,3.2,"Dan Leibovitz "
niagara,2009,MAAC,0.545,72.2,"Anthony Nelson",33,33,35.4,0.416,0.468,0.294,0.69,4.8,5,1.4,0.1,2.6,9.9,"Joe Mihalich "
western-carolina,2009,Southern,0.647,74.3,"Anthony Phillip",15,0,7.5,0.487,0.464,0.545,0.455,1.4,0.8,0.3,0.1,0.7,3.3,"Larry Hunter "
western-kentucky,2009,"Sun Belt",0.618,71.2,"Anthony Sally",31,11,25.2,0.35,0.44,0.2,0.729,3.7,2.8,1,0.1,2.7,3.6,"Ken McDonald "
kent-state,2009,MAC,0.706,70.1,"Anthony Simpson",34,4,25.3,0.519,0.546,0.423,0.677,5.9,0.9,1,0.6,1.1,9.2,"Geno Ford "
boise-state,2009,WAC,0.469,74.1,"Anthony Thomas",32,29,30.7,0.378,0.469,0.31,0.604,3,3.8,1.6,0,2.7,7.6,"Greg Graham "
bradley,2009,MVC,0.516,67.5,"Anthony Thompson",16,0,8.5,0.611,0.611,0,0.643,1.1,0.2,0.1,0.4,0.3,1.9,"Jim Les "
iowa,2009,"Big Ten",0.313,60.5,"Anthony Tucker",11,11,31.9,0.363,0.536,0.313,0.55,3.5,2.9,0.5,0,2.9,11.9,"Todd Lickliter "
cleveland-state,2009,Horizon,0.485,69.2,"Anthony Wells",25,0,10.8,0.5,0.519,0.333,0.5,1,0.6,0.2,0,0.5,1.4,"Gary Waters "
iupui,2009,Summit,0.694,74.5,"Anthony Williams",13,0,1.7,0.833,0.833,0,0.5,0.2,0,0,0,0.2,0.8,"Ron Hunter "
loyola-md,2009,MAAC,0.433,65,"Anthony Winbush",18,16,26.6,0.482,0.495,0.421,0.621,3.9,1.1,1.2,0.1,2.3,7.3,"Jimmy Patsos "
michigan,2009,"Big Ten",0.469,64.3,"Anthony Wright",28,2,8.6,0.269,0.313,0.25,0.6,1.1,0.5,0.1,0.1,0.5,1.4,"John Beilein "
miami-fl,2009,ACC,0.606,72.4,"Antoine Allen",17,0,8.1,0.361,0.25,0.417,0.684,0.8,0.7,0.6,0.1,0.8,2.9,"Frank Haith "
western-carolina,2009,Southern,0.647,74.3,"Antoine Childs",6,0,5.7,0.667,0.625,0.75,0.8,0.7,0.2,0.2,0.2,0.3,3.8,"Larry Hunter "
georgia-southern,2009,Southern,0.281,70.6,"Antoine Johnson",27,5,14.8,0.444,0.468,0.125,0.54,1.7,1.9,1,0.2,1.5,4.9,"Charlton Young "
manhattan,2009,MAAC,0.355,65.5,"Antoine Pearson",31,11,23.7,0.391,0.427,0.288,0.655,2.3,2.1,1.2,0.1,1.3,7.9,"Barry Rohrssen "
norfolk-state,2009,MEAC,0.367,70.6,"Antoine Perry",25,7,8.6,0.208,0.263,0,0,0.5,0.8,0.3,0,0.9,0.4,"Anthony Evans "
florida-international,2009,"Sun Belt",0.219,68,"Antoine Watson",17,13,30.5,0.343,0.422,0.265,0.755,3.5,3.3,1.4,0.1,3,10.4,"Isiah Thomas "
creighton,2009,MVC,0.529,69.8,"Antoine Young",34,33,25.5,0.402,0.452,0.235,0.598,1.7,3.1,0.7,0,1.2,7.1,"Dana Altman "
howard,2009,MEAC,0.219,58.4,"Anton Dickerson",12,1,10.9,0.209,0.231,0.176,0.667,1.3,0.4,0.2,0,1.1,2.1,"Gil Jackson "
gardner-webb,2009,"Big South",0.276,69.1,"Anton Silver",29,13,20.3,0.411,0.476,0.353,0.633,3.4,1.4,0.6,0.1,2.1,10.9,"Rick Scruggs "
arkansas-pine-bluff,2009,SWAC,0.529,63.7,"Antoni Lasker",9,0,3.7,0.5,1,0,0,0.1,0.1,0,0,0.6,0.2,"George Ivory "
alabama-am,2009,SWAC,0.407,65.9,"Antonio Adams",7,0,3.4,0.25,1,0,0,0.3,0,0.1,0,0.7,0.3,"Vann Pettaway "
miami-oh,2009,MAC,0.438,62.4,"Antonio Ballard",32,25,29.8,0.46,0.527,0.31,0.692,5.9,1.4,0.8,0.6,1.6,7.6,"Charlie Coles "
sacramento-state,2009,"Big Sky",0.3,64.5,"Antonio Flaggs",29,26,23.9,0.401,0.446,0.369,0.776,2.3,1.5,0.7,0.2,1.1,7.5,"Brian Katz "
eastern-kentucky,2009,OVC,0.606,71.2,"Antonio Gilkey",18,0,1.8,0.333,0.333,0,0,0.1,0.3,0.1,0,0.2,0.2,"Jeff Neubauer "
eastern-michigan,2009,MAC,0.531,66.4,"Antonio Green",32,18,27.2,0.321,0.438,0.265,0.726,2.4,1.8,1,0.2,1.2,6.7,"Charles Ramsey "
georgia-southern,2009,Southern,0.281,70.6,"Antonio Hanson",32,32,30.5,0.411,0.403,0.415,0.895,1.6,1.1,1,0,1.6,13.4,"Charlton Young "
marshall,2009,CUSA,0.706,79.9,"Antonio Haymon",32,1,13.8,0.471,0.5,0.294,0.709,2.6,1,0.5,0.5,0.6,4.9,"Donnie Jones "
chicago-state,2009,GWC,0.281,62.8,"Antonio Lofton",31,22,26.7,0.384,0.41,0.233,0.736,3.3,1,0.8,0,2.5,9.5,"Benjy Taylor "
arkansas-pine-bluff,2009,SWAC,0.529,63.7,"Antonio Ootesey",18,0,3.8,0.077,0,0.1,0.625,0.6,0.2,0.2,0.1,0.1,0.4,"George Ivory "
villanova,2009,"Big East",0.758,81.8,"Antonio Pena",33,31,24.9,0.577,0.58,0,0.696,7,1,1,0.5,1.9,10.5,"Jay Wright "
texas-am-corpus-christi,2009,Southland,0.531,68.3,"Antonio Topps",16,0,5.4,0.286,0.25,0.308,0.5,0.4,0.2,0.1,0,0.1,1.1,"Perry Clark "
central-michigan,2009,MAC,0.5,64.6,"Antonio Weary",22,22,23.4,0.519,0.576,0.231,0.519,3.6,1.5,1.2,0.1,1.6,5.1,"Ernie Zeigler "
bethune-cookman,2009,MEAC,0.515,61.2,"Antroine Williford",28,0,9.4,0.361,0.361,0,0.389,1.5,0.2,0.4,0.5,0.2,1.2,"Clifford Reed "
sam-houston-state,2009,Southland,0.758,79.3,"Antuan Bootle",25,11,12.8,0.489,0.489,0,0.69,4.8,0.3,0.5,0.4,0.9,4.3,"Bob Marlin "
liberty,2009,"Big South",0.484,67.5,"Antwan Burrus",30,16,16.7,0.519,0.523,0,0.769,4,0.5,0.2,0.9,1.1,6.7,"Dale Layer "
longwood,2009,Ind,0.387,74.1,"Antwan Carter",31,11,25.1,0.524,0.537,0.278,0.62,8.5,0.8,0.8,0.6,2.3,14.6,"Mike Gillian "
north-texas,2009,"Sun Belt",0.727,73.8,"Antwone Matlock",13,0,3.5,0.2,0,0.222,0,0.2,0,0,0,0.1,0.5,"Johnny Jones "
ipfw,2009,Summit,0.516,68.7,"Antwone Snead",29,11,22.3,0.504,0.509,0,0.622,6.6,1.2,0.6,0.3,1.3,5.5,"Dane Fife "
hampton,2009,MEAC,0.438,65.7,"Antwyne Hines",4,0,1.5,0.333,0.333,0,0,0.5,0,0.3,0,0,0.5,"Edward Joyner "
troy,2009,"Sun Belt",0.606,74.8,"Antywan Jones",33,33,26.2,0.496,0.554,0.395,0.56,5.2,1.6,0.8,0.8,1.6,8.9,"Don Maestri "
northwestern-state,2009,Southland,0.345,75.4,"Aramie Brooks",26,6,9.6,0.5,0.509,0,0.414,2.1,0.3,0.3,0.3,0.7,2.5,"Mike McConathy "
chicago-state,2009,GWC,0.281,62.8,"Archie Seals",2,0,1,0,0,0,0,0,0,0,0,0,0,"Benjy Taylor "
wake-forest,2009,ACC,0.645,72.8,"Ari Stewart",31,0,17.1,0.373,0.375,0.371,0.609,3.2,0.3,0.3,0.1,1.3,7.3,"Dino Gaudio "
bethune-cookman,2009,MEAC,0.515,61.2,"Aric Miller",28,15,12.7,0.419,0.429,0.375,0.524,1.4,0.7,0.4,0.1,0.9,3.6,"Clifford Reed "
loyola-il,2009,Horizon,0.467,64.8,"Aric Van Weelden",19,0,21,0.447,0.5,0.4,0.8,2.2,1.5,0.3,0,1.3,3.4,"Jim Whitesell "
grambling,2009,SWAC,0.25,63.7,"Ariece Perkins",28,17,23.9,0.427,0.425,0.436,0.703,3.3,1.7,0.8,0.1,1.6,8.5,"Robert Washington "
colorado-state,2009,MWC,0.5,66.3,"Arin Dunn",22,3,8.1,0.294,0.381,0.154,0.5,0.8,0.4,0.4,0,0.4,1.2,"Tim Miles "
syracuse,2009,"Big East",0.857,80.9,"Arinze Onuaku",32,31,22.8,0.668,0.668,0,0.429,5.1,0.6,0.9,1.1,1.3,10.5,"Jim Boeheim "
illinois-chicago,2009,Horizon,0.267,62.5,"Arman Rasul",5,0,2.6,1,1,0,0.5,1,0,0,0,0.2,0.6,"Jimmy Collins "
texas-arlington,2009,Southland,0.533,73.9,"Armani Williams",28,0,12.8,0.34,0.308,0.351,0.708,0.9,0.9,0.4,0,0.7,5.8,"Scott Cross "
ohio,2009,MAC,0.595,74.7,"Armon Bassett",33,29,34.8,0.39,0.432,0.346,0.812,3.3,3.5,1.2,0.1,2.3,17.1,"John Groce "
nevada,2009,WAC,0.618,79.5,"Armon Johnson",34,34,34.5,0.495,0.544,0.239,0.678,3.4,5.6,0.8,0.4,3.4,15.7,"David Carter "
texas-el-paso,2009,CUSA,0.788,75.3,"Arnett Moultrie",33,33,28.9,0.475,0.517,0.225,0.651,6.7,1.2,1.4,0.8,2.1,9.8,"Tony Barbee "
savannah-state,2009,Ind,0.423,58.8,"Arnold Louis",26,25,26.7,0.57,0.577,0,0.603,8,0.6,1.2,0.5,2,8.9,"Horace Broadnax "
long-island-university,2009,NEC,0.452,69.7,"Arnold Mayorga",31,2,20.1,0.306,0.381,0.272,0.762,3.1,0.6,0.3,0.3,0.7,4,"Jim Ferry "
rice,2009,CUSA,0.258,64,"Arsalan Kazemi",30,21,27.9,0.53,0.53,0,0.61,9.1,1.2,1.6,0.9,1.9,10.3,"Ben Braun "
western-illinois,2009,Summit,0.433,59,"Arsenio Mims",16,10,9.2,0.269,0.269,0,0,2.4,0.1,0.5,0.1,0.3,0.9,"Jim Molinari "
south-carolina-state,2009,MEAC,0.563,69.5,"Arsenio Williams",31,2,19.9,0.519,0.522,0,0.558,5,0.4,0.7,0.4,1.2,7.8,"Tim Carter "
wyoming,2009,MWC,0.323,70.6,"Arthur Bouedo",17,12,22.9,0.343,0.419,0.286,0.529,1.6,1.2,0.5,0.1,1.8,5.5,"Heath Schroyer "
illinois-chicago,2009,Horizon,0.267,62.5,"Arthur Wiley",2,0,7.5,0,0,0,0,1,0,0,0,0.5,0,"Jimmy Collins "
sam-houston-state,2009,Southland,0.758,79.3,"Arthur Zulu",27,3,5.8,0.519,0.519,0,0.625,0.9,0.1,0.2,0.3,0.3,1.2,"Bob Marlin "
kennesaw-state,2009,A-Sun,0.394,66.1,"Artie Marine",17,1,3.8,0.278,0.2,0.308,0.75,0.8,0,0.1,0,0.3,1,"Tony Ingle "
radford,2009,"Big South",0.613,71.5,"Artsiom Parakhouski",31,30,34.7,0.581,0.591,0.25,0.562,13.4,1.1,0.6,2.1,2.4,21.4,"Brad Greenberg "
long-beach-state,2009,"Big West",0.515,71,"Arturas Lazdauskas",28,8,16.3,0.476,0.509,0.3,0.684,2.8,1.3,0.9,0.4,1.1,2.7,"Dan Monson "
columbia,2009,Ivy,0.393,60.2,"Asenso Ampim",21,3,20.1,0.438,0.438,0,0.581,5,0.7,1.1,0.4,1.9,7,"Joe Jones "
youngstown-state,2009,Horizon,0.267,66.7,"Ashen Ward",30,6,21,0.37,0.467,0.302,0.775,2.9,1,0.6,0.2,1.2,5.5,"Jerry Slocum "
loyola-marymount,2009,WCC,0.529,75.8,"Ashley Hamilton",26,17,21.1,0.534,0.545,0,0.739,4.5,0.6,0.3,1,1.4,8.6,"Max Good "
pittsburgh,2009,"Big East",0.735,68.7,"Ashton Gibbs",34,34,34.6,0.397,0.401,0.392,0.884,2.8,1.8,0.8,0.1,1.2,15.7,"Jamie Dixon "
lamar,2009,Southland,0.438,68.8,"Ashton Hall",1,0,1,0,0,0,0,1,0,0,0,0,0,"Steve Roccaforte "
