team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
baylor,2013,"Big 12",0.684,74.8,"Ishmail Wainright",32,7,9.1,0.438,0.474,0.3,0.5,1.5,1.1,0.3,0,0.8,1.9,"Scott Drew "
grambling,2013,SWAC,0.172,65.6,"Isiah Patterson",1,0,0,0,0,0,0,0,0,0,0,0,0,"Joseph Price "
seattle,2013,WAC,0.433,71.3,"Isiah Umipig",30,30,33.1,0.389,0.42,0.369,0.828,2.7,3.6,1.1,0,3.3,19.6,"Cameron Dollar "
alabama,2013,SEC,0.406,67.8,"Isiah Wilson",4,1,2.8,0.333,0.4,0,0.667,1.5,0.3,0.5,0,0,1.5,"Anthony Grant "
cleveland-state,2013,Horizon,0.636,73,"Ismaila Dauda",23,0,5.4,0.438,0.438,0,1,1.1,0,0,0.2,0.3,0.8,"Gary Waters "
maryland-eastern-shore,2013,MEAC,0.2,66.5,"Issac Smith",26,13,22,0.285,0.284,0.286,0.75,1.8,2.2,0.8,0,1.7,5.8,"Frankie Allen "
cal-state-bakersfield,2013,WAC,0.406,69.2,"Issiah Grayson",32,30,31.8,0.501,0.513,0.486,0.813,2.8,3.9,1.4,0,2.8,17,"Rod Barnes "
florida-international,2013,CUSA,0.484,68.6,"Ivan Jurkovic",22,1,5.2,0.214,0.231,0,1,0.5,0,0,0,0.3,0.4,"Anthony Evans "
james-madison,2013,CAA,0.355,63.3,"Ivan Lukic",25,6,10.8,0.262,0.36,0.118,0.762,0.9,0.2,0,0,0.4,1.6,"Matt Brady "
winthrop,2013,"Big South",0.606,74,"Ivan Saicic",3,0,6.3,0,0,0,0,0,0,0,0,1,0,"Pat Kelsey "
long-island-university,2013,NEC,0.31,71.7,"Iverson Fleming",28,4,12.1,0.364,0.433,0.277,0.667,1.4,0.4,0.3,0,0.6,3.9,"Jack Perri "
lipscomb,2013,A-Sun,0.5,75.9,"J.C. Hampton",30,30,31.4,0.407,0.443,0.387,0.752,3.1,2.9,1,0.2,2.4,14.5,"Casey Alexander "
bowling-green-state,2013,MAC,0.375,62.7,"J.D. Tisdale",32,2,16.6,0.315,0.364,0.067,0.356,2,1.4,0.8,0.1,1.8,2.3,"Louis Orr "
toledo,2013,MAC,0.794,79.2,"J.D. Weatherspoon",34,33,29.2,0.537,0.579,0.294,0.585,6.5,1,0.8,0.7,1,10.6,"Tod Kowalczyk "
colorado-state,2013,MWC,0.5,73.3,"J.J. Avila",32,31,33.4,0.454,0.485,0.316,0.795,7.4,3.3,1.1,0.5,2.4,16.6,"Larry Eustachy "
lipscomb,2013,A-Sun,0.5,75.9,"J.J. Butler",30,4,13.4,0.466,0.59,0.211,0.389,1,1.3,0.5,0.1,1,2.2,"Casey Alexander "
northern-illinois,2013,MAC,0.469,62.3,"J.J. Cravatta",29,0,6.9,0.302,0.286,0.306,0.842,0.8,0.2,0.2,0,0.2,2.4,"Mark Montgomery "
louisiana-lafayette,2013,"Sun Belt",0.657,81,"J.J. Davenport",35,7,12.1,0.479,0.479,0,0.739,3.5,0.4,0.1,0,0.7,4.7,"Bob Marlin "
georgia,2013,SEC,0.588,68.9,"J.J. Frazier",30,0,10.6,0.357,0.444,0.324,0.667,1.2,0.9,0.5,0.1,0.6,3.7,"Mark Fox "
belmont,2013,OVC,0.722,79.9,"J.J. Mann",36,36,35.2,0.46,0.524,0.39,0.871,4.8,2.6,2.1,0.1,1.7,18.3,"Rick Byrd "
rutgers,2013,AAC,0.364,71.1,"J.J. Moore",33,30,26.6,0.421,0.538,0.3,0.77,2.9,0.9,1,0.4,1,11.2,"Eddie Jordan "
san-diego-state,2013,MWC,0.861,70.3,"J.J. OBrien",35,35,27.9,0.459,0.478,0.263,0.644,4.7,1.1,0.7,0.3,1.4,7.8,"Steve Fisher "
milwaukee,2013,Horizon,0.6,70.4,"J.J. Panoske",33,6,10.4,0.386,0.475,0.25,0.826,2.5,0.4,0.1,0.8,0.7,3.2,"Rob Jeter "
houston,2013,AAC,0.515,71.1,"J.J. Richardson",24,5,12.9,0.544,0.544,0,0.541,2.6,0.3,0.4,0.1,1.3,4.4,"James Dickey "
cal-state-northridge,2013,"Big West",0.486,76.8,"J.J. Thomas",28,9,11.5,0.403,0.407,0.375,0.71,2.2,0.5,0.5,0.1,0.8,2.8,"Reggie Theus "
north-carolina,2013,ACC,0.706,76.6,"J.P. Tokoto",34,33,28.7,0.489,0.531,0.222,0.5,5.8,3.1,1.6,0.5,1.9,9.3,"Roy Williams "
jacksonville,2013,A-Sun,0.4,74.4,"J.R. Holder",30,5,15.6,0.463,0.568,0.278,0.577,1.8,0.6,0.4,0.2,1,6.6,"Cliff Warren "
milwaukee,2013,Horizon,0.6,70.4,"J.R. Lyle",29,2,9,0.413,0.548,0.242,0.412,0.7,0.7,0.7,0,0.4,2.7,"Rob Jeter "
eastern-michigan,2013,MAC,0.595,65.5,"J.R. Sims",25,1,13.2,0.322,0.465,0.182,0.793,1.5,0.4,0.7,0,0.6,3.5,"Rob Murphy "
yale,2013,Ivy,0.576,66.9,"J.T. Flowers",10,0,6.3,0.389,0.364,0.429,0.25,1,0.1,0.1,0.1,0.1,1.9,"James Jones "
arkansas-little-rock,2013,"Sun Belt",0.469,71.5,"J.T. Thomas",4,4,24.8,0.32,0.381,0,0.714,1.8,1.3,0.3,0.3,0.8,6.5,"Steve Shields "
houston,2013,AAC,0.515,71.1,"Jaaron Simmons",32,1,11,0.339,0.373,0.125,0.706,0.6,1.2,0.3,0,0.9,2,"James Dickey "
california,2013,Pac-12,0.6,72.4,"Jabari Bird",31,12,20,0.425,0.5,0.323,0.804,2,1.1,0.4,0.3,1,8.3,"Mike Montgomery "
missouri,2013,SEC,0.657,72.9,"Jabari Brown",35,35,37,0.467,0.513,0.41,0.797,4.4,1.9,0.6,0.1,2.3,19.9,"Frank Haith "
duke,2013,ACC,0.743,78.4,"Jabari Parker",35,35,30.7,0.473,0.504,0.358,0.748,8.7,1.2,1.1,1.2,2.3,19.1,"Mike Krzyzewski "
sam-houston-state,2013,Southland,0.686,75.6,"Jabari Peters",35,35,31.8,0.383,0.378,0.391,0.686,4.5,4.2,1.3,0.4,2.3,12.6,"Jason Hooten "
western-illinois,2013,Summit,0.333,61.3,"Jabari Sandifer",30,20,28.9,0.392,0.433,0.306,0.723,2.5,3.1,1.2,0,2.8,9,"Jim Molinari "
oral-roberts,2013,Southland,0.515,71.4,"Jabbar Singleton",33,17,22.9,0.336,0.339,0.333,0.56,1.7,2.3,0.6,0.1,1.2,3.7,"Scott Sutton "
georgetown,2013,"Big East",0.545,71,"Jabril Trawick",28,21,26.3,0.519,0.607,0.313,0.695,3.1,1.7,0.7,0.3,1.6,9.1,"John Thompson "
binghamton,2013,AEC,0.233,61.3,"Jabrille Williams",11,0,3.5,0,0,0,0,0.7,0.1,0.1,0,0.1,0,"Tommy Dempsey "
wyoming,2013,MWC,0.545,64.5,"Jack Bentz",18,0,5.8,0.429,0.429,0,0.5,0.6,0.8,0.2,0,0.3,0.4,"Larry Shyatt "
seattle,2013,WAC,0.433,71.3,"Jack Crook",30,28,22.3,0.449,0.453,0,0.622,6,1,0.4,0.4,1.2,5.1,"Cameron Dollar "
lafayette,2013,Patriot,0.355,71.4,"Jack Detmer",14,2,2.1,0,0,0,0,0.1,0,0.2,0,0.2,0,"Fran OHanlon "
colgate,2013,Patriot,0.419,69.6,"Jack Fleming",6,0,2.5,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0.8,"Matt Langel "
northern-kentucky,2013,A-Sun,0.3,68.1,"Jack Flournoy",29,4,12.3,0.407,0.5,0.367,0.857,1.2,0.3,0.1,0.1,0.4,4.4,"Dave Bezold "
south-dakota,2013,Summit,0.4,69.5,"Jack Foley",6,0,5.8,0.091,0,0.111,0.75,1,0.2,0.2,0,0.5,1,"Joey James "
davidson,2013,Southern,0.606,78.5,"Jack Gibbs",32,0,20.2,0.382,0.437,0.321,0.779,1.9,2.1,0.8,0,1.3,6.8,"Bob McKillop "
hawaii,2013,"Big West",0.645,80,"Jack Hackman",4,0,2.8,0.5,0,1,0,0.3,0,0,0,0.3,0.8,"Gib Arnold "
elon,2013,Southern,0.563,74.8,"Jack Isenbarger",29,11,25,0.357,0.38,0.345,0.787,2.4,2.3,0.6,0,1.2,9,"Matt Matheny "
kansas-state,2013,"Big 12",0.606,69.1,"Jack Karapetyan",6,0,3.3,0.25,0.25,0,0,0.2,0,0,0,0,0.3,"Bruce Weber "
montana,2013,"Big Sky",0.567,70.8,"Jack Lopez",16,0,5.6,0.286,0.4,0.222,0.778,0.8,0.1,0,0.1,0.1,1.1,"Wayne Tinkle "
yale,2013,Ivy,0.576,66.9,"Jack Montague",26,0,11.7,0.477,0.429,0.5,0.571,0.9,1.3,0.3,0,1.3,3.5,"James Jones "
stanford,2013,Pac-12,0.639,72.7,"Jack Ryan",6,0,3.2,0.5,0,0.5,0,0.7,0.3,0.2,0,0.3,0.5,"Johnny Dawkins "
butler,2013,"Big East",0.452,68.5,"Jackson Aldridge",25,0,7.8,0.341,0.375,0.3,0.333,0.5,0.5,0.1,0,0.2,1.6,"Brandon Miller "
james-madison,2013,CAA,0.355,63.3,"Jackson Kent",31,4,21.3,0.367,0.425,0.308,0.733,2.5,0.8,0.5,0.1,1.6,5.9,"Matt Brady "
oklahoma-state,2013,"Big 12",0.618,80.2,"Jackson Perez",5,0,0.8,1,1,0,0,0,0,0,0,0,0.8,"Travis Ford "
north-carolina,2013,ACC,0.706,76.6,"Jackson Simmons",32,1,5.8,0.55,0.55,0,0.5,1.1,0.3,0.2,0,0.1,1,"Roy Williams "
florida-atlantic,2013,CUSA,0.313,66.3,"Jackson Trapp",31,27,28.5,0.346,0.385,0.318,0.725,3.1,1.6,0.7,0.4,1.4,8.7,"Mike Jarvis "
portland-state,2013,"Big Sky",0.531,72.5,"Jacob Begin",11,0,2.1,0,0,0,0,0.1,0.2,0,0,0,0,"Tyler Geving "
north-carolina-asheville,2013,"Big South",0.531,77.7,"Jacob Casper",7,0,3.3,0.25,0,0.333,0,0.1,0,0,0,0.6,0.4,"Nick McDevitt "
drake,2013,MVC,0.484,68.3,"Jacob Enevold",31,0,18.5,0.539,0.539,0,0.6,4.9,0.4,0.1,0.7,1.2,5,"Ray Giacoletti "
houston-baptist,2013,Southland,0.194,67.5,"Jacob Gonzalez",4,0,3.3,0.5,0.667,0.333,0,0.5,0.3,0,0,0.3,1.8,"Ron Cottrell "
arizona,2013,Pac-12,0.868,72.9,"Jacob Hazzard",13,0,2.2,0.471,0.5,0.444,0,0.2,0.2,0.2,0,0.3,1.5,"Sean Miller "
florida,2013,SEC,0.923,69.9,"Jacob Kurtz",26,0,8.4,0.63,0.63,0,0.5,1.5,0.3,0.2,0,0.3,1.6,"Billy Donovan "
abilene-christian,2013,Southland,0.355,71.4,"Jacob Lancaster",31,11,14,0.553,0.551,1,0.638,4.6,0.2,0.2,1.2,1.3,6.9,"Joe Golding"
stephen-f-austin,2013,Southland,0.914,76,"Jacob Parker",35,34,28.9,0.538,0.551,0.469,0.799,7.1,2,1.4,0.5,1.2,14.2,"Brad Underwood "
texas-pan-american,2013,WAC,0.281,65.7,"Jacob Raspopovich",12,0,5.3,0,0,0,0,0.6,0.8,0.2,0,0.3,0,"Dan Hipsher "
maryland,2013,ACC,0.531,70.9,"Jacob Susskind",5,0,2,0,0,0,0,0.4,0.2,0,0,0.2,0,"Mark Turgeon "
campbell,2013,"Big South",0.375,67.6,"Jacob Talbert",1,0,2,0,0,0,0,1,0,0,0,0,0,"Kevin McGeehan "
missouri-kansas-city,2013,WAC,0.333,69.5,"Jacobby Bledsoe",23,2,17,0.258,0.45,0.174,0.625,1.3,1.3,1,0,0.8,2.3,"Kareem Richardson "
new-hampshire,2013,AEC,0.2,57.8,"Jacoby Armstrong",28,21,24.4,0.377,0.407,0.167,0.68,5,0.7,0.2,0.1,1.9,7.7,"Bill Herrion "
mississippi-state,2013,SEC,0.424,67.7,"Jacoby Davis",28,0,11.3,0.27,0.143,0.321,0.8,1.2,0.7,0.3,0,0.6,2.2,"Rick Ray "
arkansas,2013,SEC,0.647,80.1,"Jacorey Williams",30,0,9.2,0.398,0.4,0.333,0.684,2.1,0.5,0.3,0.2,0.8,3.2,"Mike Anderson "
tennessee-state,2013,OVC,0.167,68.7,"Jacquan Nobles",24,10,12.2,0.402,0.75,0.367,0.706,1.5,0.6,0.3,0,0.5,4.6,"Travis Williams "
middle-tennessee,2013,CUSA,0.727,70.9,"Jacquez Rozier",33,2,15.1,0.488,0.494,0,0.554,3.6,0.5,0.5,0.6,0.9,3.4,"Kermit Davis "
nicholls-state,2013,Southland,0.483,68.5,"JaDante Frye",29,0,14.6,0.486,0.542,0.267,0.652,2.9,0.4,0.4,0.2,0.6,3.1,"J.P. Piper "
creighton,2013,"Big East",0.771,78.7,"Jahenns Manigat",35,35,28.4,0.438,0.545,0.405,0.9,2.8,2.9,1,0,0.7,7,"Greg McDermott "
arizona-state,2013,Pac-12,0.636,75.3,"Jahii Carson",33,33,35.4,0.433,0.443,0.391,0.719,4,4.6,0.7,0.1,3.5,18.6,"Herb Sendek "
washington,2013,Pac-12,0.531,74.5,"Jahmel Taylor",17,0,3.9,0.381,0.333,0.417,0.75,0.2,0.1,0.2,0,0.3,1.4,"Lorenzo Romar "
coppin-state,2013,MEAC,0.375,69.7,"Jahvari Josiah",1,0,0,0,0,0,0,0,0,0,0,0,0,"Fang Mitchell "
virginia-commonwealth,2013,A-10,0.743,75,"Jairus Lyles",22,0,2.6,0.1,0.083,0.125,0.667,0.2,0.2,0.2,0,0.2,0.6,"Shaka Smart "
marquette,2013,"Big East",0.531,72.2,"JaJuan Johnson",21,3,13.5,0.443,0.542,0.29,0.8,1.1,1,0.4,0.1,0.5,4.3,"Buzz Williams "
st-johns-ny,2013,"Big East",0.606,72.8,"JaKarr Sampson",33,32,29,0.495,0.499,0.2,0.565,6.1,1.2,0.6,1,1.6,12.8,"Steve Lavin "
saint-louis,2013,A-10,0.794,69.8,"Jake Barnett",34,26,24.2,0.329,0.407,0.312,0.583,2.8,1.1,0.8,0.2,1,4.7,"Jim Crews "
davidson,2013,Southern,0.606,78.5,"Jake Belford",25,0,15.4,0.577,0.639,0.472,0.75,2.2,0.4,0.3,0.1,1.2,6,"Bob McKillop "
south-dakota-state,2013,Summit,0.594,72.3,"Jake Bittle",23,20,30.3,0.431,0.467,0.34,0.66,4.6,2.3,1.8,0.4,1.7,8.5,"Scott Nagy "
presbyterian,2013,"Big South",0.188,65.4,"Jake Campbell",24,0,5,0.375,0.375,0,0.5,0.5,0.1,0.1,0,0.2,0.3,"Gregg Nibert "
njit,2013,Ind,0.448,72.7,"Jake Duncan",24,2,13.2,0.424,0.571,0.366,0.739,1.4,0.5,0.2,0.1,0.7,5.3,"Jim Engles "
fordham,2013,A-10,0.323,71.7,"Jake Fay",15,0,5.8,0.269,0,0.333,0.75,0.7,0.1,0.1,0.1,0.3,1.6,"Tom Pecora "
texas-el-paso,2013,CUSA,0.676,69,"Jake Flaggert",30,0,12.3,0.345,0.429,0.317,0.684,1,0.4,0.2,0.1,0.5,2.1,"Tim Floyd "
northern-kentucky,2013,A-Sun,0.3,68.1,"Jake Giesler",30,5,16.1,0.438,0.489,0.29,0.444,3.2,0.5,0.1,0.5,0.6,4.2,"Dave Bezold "
mercer,2013,A-Sun,0.75,78.8,"Jake Gollon",36,36,25.7,0.448,0.473,0.375,0.779,4.5,2.5,1,0.2,1.8,8.1,"Bob Hoffman "
indiana-state,2013,MVC,0.676,71.1,"Jake Kitchell",33,17,13.5,0.514,0.483,0.667,0.594,3,0.4,0.2,0.6,0.6,3.1,"Greg Lansing "
texas-am-corpus-christi,2013,Southland,0.529,69.1,"Jake Kocher",32,3,17.2,0.473,0.545,0.319,0.725,2.5,0.8,1.4,0.1,0.8,5.7,"Willis Wilson "
akron,2013,MAC,0.618,68.6,"Jake Kretzer",28,7,24.4,0.383,0.515,0.352,0.703,2.9,1.1,0.6,0.1,0.9,7.5,"Keith Dambrot "
maryland,2013,ACC,0.531,70.9,"Jake Layman",32,28,31.8,0.401,0.441,0.365,0.719,5,0.9,1.1,0.8,1.2,11.7,"Mark Turgeon "
drexel,2013,CAA,0.533,68.8,"Jake Lerner",5,0,0.8,1,1,0,0,0,0.2,0,0,0,0.4,"Bruiser Flint "
ohio-state,2013,"Big Ten",0.714,69.5,"Jake Lohrbach",8,0,1.8,0.429,0.429,0,0,0.3,0,0.1,0,0.1,0.8,"Thad Matta "
cornell,2013,Ivy,0.071,64.1,"Jake Matthews",25,2,17.2,0.326,0.32,0.329,0.724,1,0.7,0.8,0,0.6,4.2,"Bill Courtney "
memphis,2013,AAC,0.706,76.9,"Jake McDowell",10,0,1,0.25,0.333,0,0.5,0.2,0,0.1,0,0,0.3,"Josh Pastner "
boise-state,2013,MWC,0.618,76.2,"Jake Ness",14,0,2.2,0,0,0,0,0.3,0,0,0.1,0,0,"Leon Rice "
lafayette,2013,Patriot,0.355,71.4,"Jake Newman",16,0,5.7,0.417,0.429,0.4,0.5,0.4,0.4,0,0,0.4,0.8,"Fran OHanlon "
indiana-state,2013,MVC,0.676,71.1,"Jake Odum",34,34,32.2,0.426,0.462,0.314,0.769,4.2,4.6,1,0.1,1.9,13.1,"Greg Lansing "
marquette,2013,"Big East",0.531,72.2,"Jake Thomas",32,30,29.9,0.367,0.257,0.39,0.761,2.8,1.3,0.5,0.2,1.1,7.9,"Buzz Williams "
eastern-illinois,2013,OVC,0.367,67.7,"Jake Verhagen",28,0,9.3,0.389,0.429,0.383,0,0.9,0.3,0.4,0.2,0.1,2.1,"Jay Spoonhour "
illinois-chicago,2013,Horizon,0.194,66.8,"Jake Wiegand",31,16,20.7,0.451,0.484,0.071,0.781,5.1,0.3,0.4,0.1,0.9,7.5,"Howard Moore "
grand-canyon,2013,WAC,0.5,72.1,"Jake Zuilhof",20,0,7.1,0.55,0.55,0,0.588,1.6,0.1,0.2,0.3,0.5,1.6,"Dan Majerle "
northwestern-state,2013,Southland,0.548,86.6,"Jalan West",31,29,32.9,0.463,0.504,0.409,0.876,4,6.4,2.5,0.3,2.7,19.4,"Mike McConathy "
tennessee-state,2013,OVC,0.167,68.7,"Jaleel Queary",27,18,19.6,0.438,0.442,0,0.453,2.6,1,0.4,0.2,1.4,4.3,"Travis Williams "
north-carolina-asheville,2013,"Big South",0.531,77.7,"Jaleel Roberts",31,3,12.5,0.5,0.506,0,0.694,3.2,0.3,0.1,1.2,0.7,3.7,"Nick McDevitt "
san-jose-state,2013,MWC,0.226,62.5,"Jaleel Williams",31,30,28.9,0.399,0.503,0.301,0.649,5.7,0.9,0.3,0.1,1.3,10.6,"Dave Wojcik "
new-hampshire,2013,AEC,0.2,57.8,"Jaleen Smith",28,12,20.6,0.329,0.358,0.301,0.773,2.8,1.3,0.5,0.2,1.2,5.3,"Bill Herrion "
northern-kentucky,2013,A-Sun,0.3,68.1,"Jalen Billups",30,25,19.4,0.574,0.578,0.333,0.676,5.2,0.3,0.3,1.1,1.7,9.6,"Dave Bezold "
nebraska-omaha,2013,Summit,0.531,79.9,"Jalen Bradley",13,0,9.1,0.5,0.571,0.4,0.857,0.9,0.9,0.5,0,0.4,4.8,"Derrin Hansen "
st-francis-ny,2013,NEC,0.563,69,"Jalen Cannon",32,32,30,0.49,0.526,0.271,0.714,8.2,1.2,0.6,0.5,1.2,14.9,"Glenn Braica "
radford,2013,"Big South",0.629,78,"Jalen Carethers",35,2,15.9,0.515,0.519,0,0.719,3.1,0.4,0.5,1.3,0.5,6.1,"Mike Jones "
oakland,2013,Horizon,0.394,74.4,"Jalen Hayes",4,0,3.3,0.5,0.5,0,0,0.5,0,0,0.3,0,0.5,"Greg Kampe "
rutgers,2013,AAC,0.364,71.1,"Jalen Hyde",4,0,1.3,0,0,0,1,0,0,0,0,0,0.3,"Eddie Jordan "
central-arkansas,2013,Southland,0.276,74.7,"Jalen Jackson",25,12,20.8,0.489,0.496,0.477,0.58,4.2,2.1,1.4,0.5,1.9,9.6,"Clarence Finley "
san-jose-state,2013,MWC,0.226,62.5,"Jalen James",29,29,27.4,0.351,0.389,0.279,0.661,4.2,3.1,0.3,0.2,2.6,6.6,"Dave Wojcik "
george-mason,2013,A-10,0.355,69.5,"Jalen Jenkins",31,17,22.8,0.49,0.497,0,0.693,6,1.4,0.8,1,2,7.2,"Paul Hewitt "
denver,2013,Summit,0.516,65.9,"Jalen Love",31,31,32,0.4,0.439,0.362,0.686,2.4,1.7,1.1,0.1,1.2,9.1,"Joe Scott "
iupui,2013,Summit,0.188,66.4,"Jalen McCallum",2,0,2,0.667,0.5,1,0,0,0,0,0,1,2.5,"Todd Howard "
utah-state,2013,MWC,0.563,69.2,"Jalen Moore",32,5,17.5,0.528,0.584,0.389,0.711,2.7,0.8,0.4,0.3,0.6,5.6,"Stew Morrill "
north-florida,2013,A-Sun,0.5,72.4,"Jalen Nesbitt",31,1,24.3,0.444,0.51,0.343,0.778,4.2,2.5,0.8,0.3,2,8.1,"Matthew Driscoll "
monmouth,2013,MAAC,0.344,69,"Jalen Palm",17,0,4.1,0.235,0.222,0.25,0.6,0.4,0.4,0.2,0,0.1,0.9,"King Rice "
southern-illinois,2013,MVC,0.424,66.9,"Jalen Pendleton",33,5,20.8,0.458,0.484,0.19,0.544,3.5,1.2,0.8,0.1,1.3,9.1,"Barry Hinson "
texas-el-paso,2013,CUSA,0.676,69,"Jalen Ragland",9,2,15.6,0.27,0.267,0.273,0.778,0.6,0.7,0.4,0,0.7,3.7,"Tim Floyd "
xavier,2013,"Big East",0.618,71.8,"Jalen Reynolds",31,3,12.9,0.533,0.533,0,0.625,3.8,0.1,0.2,0.5,0.5,3.8,"Chris Mack "
american,2013,Patriot,0.606,63.1,"Jalen Rhea",13,0,4.2,0.444,0.333,0.467,0.7,0.5,0.1,0,0,0.1,2.3,"Mike Brennan "
santa-clara,2013,WCC,0.424,70.9,"Jalen Richard",33,16,15.6,0.362,0.424,0.28,0.682,2.3,1.1,0.5,0.1,0.8,3.9,"Kerry Keating "
east-tennessee-state,2013,A-Sun,0.543,76.8,"Jalen Riley",35,3,21,0.364,0.399,0.323,0.837,2.5,1.8,0.9,0.2,1.5,13.4,"Murry Bartow "
dayton,2013,A-10,0.703,72.2,"Jalen Robinson ",36,4,12.7,0.413,0.402,0.556,0.662,2.8,0.3,0.3,0.4,0.9,4.3,"Archie Miller "
eastern-michigan,2013,MAC,0.595,65.5,"Jalen Ross",26,1,13.3,0.246,0.343,0.115,0.391,1.5,1.1,0.4,0,0.5,1.6,"Rob Murphy "
south-carolina-state,2013,MEAC,0.3,62.8,"Jalen White",23,17,22.5,0.367,0.397,0.118,0.769,2.6,2.4,0.6,0.1,2.1,7.7,"Murray Garvin "
oregon,2013,Pac-12,0.706,81.9,"Jalil Abdul-Bassit",17,0,6.2,0.324,0.25,0.389,0.375,0.5,0.2,0.2,0,0.3,1.9,"Dana Altman "
youngstown-state,2013,Horizon,0.469,76.9,"Jalon Plummer",14,0,4.9,0.458,0.692,0.182,0.417,0.9,0.2,0.1,0,0.4,2.1,"Jerry Slocum "
southeast-missouri-state,2013,OVC,0.563,82.9,"Jamaal Calvin",29,2,14.3,0.367,0.41,0.346,0.769,1.3,1.4,0.9,0,0.9,4.7,"Dickey Nutt "
illinois-state,2013,MVC,0.529,68.3,"Jamaal Samuel",26,1,11.2,0.491,0.575,0.267,0.4,2.4,0.1,0.2,0.9,0.3,2.5,"Dan Muller "
florida-gulf-coast,2013,A-Sun,0.629,71.5,"Jamail Jones",35,32,29.4,0.399,0.463,0.261,0.615,5.6,1.1,0.7,0.1,1.9,8.6,"Joe Dooley "
nevada-las-vegas,2013,MWC,0.606,71.4,"Jamal Aytes",4,0,9.3,0.625,0.625,0,0.2,0.8,0,0.3,0,0.8,2.8,"Dave Rice "
st-johns-ny,2013,"Big East",0.606,72.8,"Jamal Branch",31,7,14.5,0.467,0.494,0.333,0.761,1.3,1.7,0.7,0.2,1.2,4.5,"Steve Lavin "
texas-pan-american,2013,WAC,0.281,65.7,"Jamal Dantzler",26,3,8.5,0.513,0.559,0.2,0.455,1.4,0.5,0.2,0.1,0.8,2.2,"Dan Hipsher "
jacksonville-state,2013,OVC,0.323,65,"Jamal Hunter",31,28,20.5,0.622,0.622,0,0.609,4.4,0.7,0.5,1.5,0.9,4.5,"James Green "
cal-poly,2013,"Big West",0.412,63,"Jamal Johnson",34,33,22.8,0.361,0.365,0.354,0.677,2.2,2.8,0.9,0.1,1.1,4.6,"Joe Callero "
texas-am,2013,SEC,0.529,64.7,"Jamal Jones",34,25,27.8,0.365,0.363,0.366,0.75,4.1,1.3,0.7,0.4,1.6,13.4,"Billy Kennedy "
pennsylvania,2013,Ivy,0.286,68.3,"Jamal Lewis",26,8,17.2,0.355,0.379,0.333,0.68,1.4,1.7,0.6,0,1.2,2.8,"Jerome Allen "
north-carolina-greensboro,2013,Southern,0.438,70.8,"Jamal Mitchell",5,0,2.2,0,0,0,0.5,0,0,0.2,0,0,0.2,"Wes Miller "
north-dakota,2013,"Big Sky",0.5,74.3,"Jamal Webb",34,22,24.9,0.453,0.483,0.365,0.632,3.4,3.1,1.7,0.6,2,7.2,"Brian Jones "
texas-tech,2013,"Big 12",0.438,68.4,"Jamal Williams",28,1,11.1,0.292,0.394,0.205,0.72,1,0.9,0.4,0,0.8,2.4,"Tubby Smith "
hofstra,2013,CAA,0.303,68.5,"Jamall Robinson",33,33,33.4,0.387,0.439,0.301,0.676,4.2,1.6,0.6,0.3,1.4,9.5,"Joe Mihalich "
missouri-state,2013,MVC,0.606,68.5,"Jamar Gulley",33,33,26.8,0.461,0.509,0.302,0.735,6.4,1.6,1.6,0.3,1.7,14.4,"Paul Lusk "
florida-am,2013,MEAC,0.438,71.3,"Jamari Bradshaw",32,22,17.7,0.436,0.483,0.341,0.543,3.6,1,1.2,0.1,1.3,9.5,"Clemon Johnson "
kansas,2013,"Big 12",0.714,79,"Jamari Traylor",34,0,16.1,0.674,0.674,0,0.667,4.1,0.8,0.4,0.8,1.2,4.8,"Bill Self "
nicholls-state,2013,Southland,0.483,68.5,"JaMarkus Horace",9,8,18.7,0.541,0.541,0,0.25,3.6,0.6,0.4,0.6,2,4.7,"J.P. Piper "
mcneese-state,2013,Southland,0.355,68.1,"Jamaya Burr",28,4,11.8,0.311,0.381,0.158,0.636,0.9,1,0.2,0,0.9,3,"Dave Simmons "
depaul,2013,"Big East",0.364,69.4,"Jamee Crockett",19,1,14.6,0.253,0.231,0.269,0.667,1.4,0.5,0.5,0.1,0.8,3.9,"Oliver Purnell "
stony-brook,2013,AEC,0.676,71.4,"Jameel Warney",34,31,29.4,0.616,0.616,0,0.606,8,1.9,0.7,1.2,1.3,14.5,"Steve Pikiell "
pittsburgh,2013,ACC,0.722,71.8,"Jamel Artis",36,0,15.4,0.46,0.505,0.296,0.708,2.9,0.6,0.2,0.3,0.8,4.9,"Jamie Dixon "
saint-peters,2013,MAAC,0.452,63.3,"Jamel Fields",29,1,14.9,0.389,0.429,0.296,0.61,1.1,0.8,0.8,0.2,1.1,4.4,"John Dunne "
towson,2013,CAA,0.694,73.1,"Jamel Flash",16,0,2.7,0.4,0.4,0,1,0.4,0,0.1,0,0.3,0.3,"Pat Skerry "
norfolk-state,2013,MEAC,0.559,71.4,"Jamel Fuentes",34,24,25.7,0.394,0.414,0.1,0.643,3,4.8,1.1,0.1,1.9,6,"Robert Jones "
